id,frag1,frag2,new_smiles
5521,*c1ccccn1,*C(=O)Nc1cccc2ccccc12,O=C(Nc1cccc2ccccc12)c1ccccn1
5522,*Nc1ccc(Cl)cc1,*c1c(F)cccc1Cl,Fc1cccc(Cl)c1Nc1ccc(Cl)cc1
5523,*CCC=CCC=CCCCCC,*c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1,CCCCCC=CCC=CCCc1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1
5524,*c1nnn[nH]1,*CCC=CCC=CCC=CCCCC(=O)O,O=C(O)CCCC=CCC=CCC=CCCc1nnn[nH]1
5525,*n1c(CCCC)nc(C)c(Cc2nc(C(C)(C)C)no2)c1=O,*NC,CCCCc1nc(C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1NC
5526,*OC[C@H](O)CO,*CCO,OCCOC[C@H](O)CO
5527,*CCC=CCC=CCCCC(=O)OC[C@@H](O)CO,*c1ccccc1-c1noc(=O)[nH]1,O=C(CCCC=CCC=CCCc1ccccc1-c1noc(=O)[nH]1)OC[C@@H](O)CO
5528,*C(=O)CCCC,*CCOCCOCCOCCOCC,CCCCC(=O)CCOCCOCCOCCOCC
5529,*OC[C@@H](O)CO,*c1c(Cl)ccc(C)c1Cl,Cc1ccc(Cl)c(OC[C@@H](O)CO)c1Cl
5530,*n1ccnc1,*NCc1ccc(O)c(OC)c1,COc1cc(CNn2ccnc2)ccc1O
5531,*CC(F)(F)C=C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,*CCC=CCC=CCC,CCC=CCC=CCCCC(F)(F)C=C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O
5532,*C[C@@H](O)CO,*c1ccc(C)cc1CC(=O)O,Cc1ccc(C[C@@H](O)CO)c(CC(=O)O)c1
5533,*CC(F)(F)COc1ccccc1,*CCO,OCCCC(F)(F)COc1ccccc1
5534,*C(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,*N1CCN(C)CC1,CN1CCN(C(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)CC1
5535,*C(C)=O,*n1ccnc1C,CC(=O)n1ccnc1C
5536,*C(=O)c1cc2ccccc2s1,*c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1,O=C(c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1)c1cc2ccccc2s1
5537,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2,*n1c(CC)nc2ccn(Cc3ccccc3)c(=O)c21,CCc1nc2ccn(Cc3ccccc3)c(=O)c2n1C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2
5538,*CCC=CCC=CCC=CCCC(=O)O,*c1ccccc1-c1nnn[nH]1,O=C(O)CCC=CCC=CCC=CCCc1ccccc1-c1nnn[nH]1
5539,*n1ccnc1C,*C(=O)c1ccccc1Nc1cccc(C)c1C,Cc1cccc(Nc2ccccc2C(=O)n2ccnc2C)c1C
5540,*N1CC(C(=O)[O-])C1,*c1ccc(-[n+]2c(N3CCN(C)CC3)nc3c(F)cccc3c2O)cc1,CN1CCN(c2nc3c(F)cccc3c(O)[n+]2-c2ccc(N3CC(C(=O)[O-])C3)cc2)CC1
5541,*CCC=CCC=CCCCC(=O)OC[C@@H](O)CO,*c1ccc(C)cc1CC(=O)O,Cc1ccc(CCC=CCC=CCCCC(=O)OC[C@@H](O)CO)c(CC(=O)O)c1
5542,*c1ccc([C@H](C)C(=O)[O-])cc1F,*N1CCN(C)CC1,C[C@H](C(=O)[O-])c1ccc(N2CCN(C)CC2)c(F)c1
5543,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,*c1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,C[C@H](C(=O)[O-])c1ccc(-c2cccc([C@H]3O[C@H](CO)C[C@H](O)[C@H]3O)c2)c(F)c1
5544,*C(=O)Nc1ccncc1,*CCC=CCC=CCC=CCCC(=O)O,O=C(O)CCC=CCC=CCC=CCCC(=O)Nc1ccncc1
5545,*c1ccccc1CC(=O)O,*CCCCCCCCC(=O)O,O=C(O)CCCCCCCCc1ccccc1CC(=O)O
5546,*NCCCCCC,*C(=O)CCCC,CCCCCCNC(=O)CCCC
5547,*CCOCCOCC,*C(=O)CCCC,CCCCC(=O)CCOCCOCC
5548,*N1CCCc2c(OC(C)(C)C(=O)O)cccc21,*CCC=CCC=CCCCC(=O)O,CC(C)(Oc1cccc2c1CCCN2CCC=CCC=CCCCC(=O)O)C(=O)O
5549,*Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,*c1nnn[nH]1,O=c1[nH]c(-c2ccccc2-c2ccc(Cc3nnn[nH]3)cc2)no1
5550,*CCCCC(=O)O,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2CCCCC(=O)O
5551,*OC[C@@H](O)CO,*Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,OC[C@H](O)COCc1cccc(OCc2cc(-c3ccsc3)cs2)c1
5552,*N1CCC[C@@H](C(=O)[O-])C1,*C(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C([O-])[C@@H]1CCCN(C(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)C1
5553,*Nc1cccc(OC)c1,*C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,COc1cccc(NC[C@H]2CO[C@](Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)c1
5554,*[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,C[C@@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C[C@@H]2[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]2O)O1
5555,*CCCN1CCC[C@@H](C(=O)[O-])C1,*C(=O)c1cc2ccccc2o1,O=C(CCCN1CCC[C@@H](C(=O)[O-])C1)c1cc2ccccc2o1
5556,*C(=O)CCC,*c1ccccc1-c1nnn[nH]1,CCCC(=O)c1ccccc1-c1nnn[nH]1
5557,*CCCCC(=O)O,*c1ccsc1,O=C(O)CCCCc1ccsc1
5558,*C(C)c1noc(=O)[nH]1,*C(=O)C1=Cc2cc(Cl)c(C(C)(C)C)cc2O[C@@H]1C(F)(F)F,CC(C(=O)C1=Cc2cc(Cl)c(C(C)(C)C)cc2O[C@@H]1C(F)(F)F)c1noc(=O)[nH]1
5559,*C(=O)CCCC,*CCC=CCC=CCCC(=O)O,CCCCC(=O)CCC=CCC=CCCC(=O)O
5560,*CCOCCOCCOCCO,*C(=O)CCCCCCC,CCCCCCCC(=O)CCOCCOCCOCCO
5561,*c1nnn[nH]1,*N[C@H]1CCC[C@@H](n2c(-c3ccccn3)nc3cc(C(=O)NC)ccc32)C1,CNC(=O)c1ccc2c(c1)nc(-c1ccccn1)n2[C@@H]1CCC[C@H](Nc2nnn[nH]2)C1
5562,*n1c(CCC)nc2c(C)cccc21,*c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1,CCCc1nc2c(C)cccc2n1-c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1
5563,*CCCCCC(=O)NCc1ccc(O)c(OC)c1,*c1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,COc1cc(CNC(=O)CCCCCc2cccc(-c3ccc([C@H](C)C(=O)[O-])cc3F)c2)ccc1O
5564,*CCOCCO,*NC,CNCCOCCO
5565,*[C@@H]1CCC[C@H](NC(=O)c2ccc(Br)s2)C1,*c1ccc(C)cc1CC(=O)O,Cc1ccc([C@@H]2CCC[C@H](NC(=O)c3ccc(Br)s3)C2)c(CC(=O)O)c1
5566,*CCCN1CCC[C@@H](C(=O)[O-])C1,*C[C@@H](C)C=CCCCCC,CCCCCC=C[C@H](C)CCCCN1CCC[C@@H](C(=O)[O-])C1
5567,*N1CC(C(=O)[O-])C1,*CC[C@@H]1[C@@H](C=CC(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,O=C([O-])C1CN(CC[C@@H]2[C@@H](C=CC(F)(F)COc3ccccc3)[C@H](O)C[C@@H]2O)C1
5568,*CCCCC(=O)OC[C@@H](O)CO,*c1ccccc1CC(=O)O,O=C(O)Cc1ccccc1CCCCC(=O)OC[C@@H](O)CO
5569,*NCCC(=O)NCCSC(=O)CCCCCCCC,*N1CC(C(=O)[O-])C1,CCCCCCCCC(=O)SCCNC(=O)CCNN1CC(C(=O)[O-])C1
5570,*CCOCCOCC,*CCC=CCC,CCC=CCCCCOCCOCC
5571,*NCCCCCC,*Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCCCCCNCc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
5572,*C(C)=O,*CCC=CCC=CCC=CCCCC(=O)O,CC(=O)CCC=CCC=CCC=CCCCC(=O)O
5573,*CC#CC(C)(C)C,*c1ccc(CC(C)C)cc1,CC(C)Cc1ccc(CC#CC(C)(C)C)cc1
5574,*C(C)=O,*CCOCCO,CC(=O)CCOCCO
5575,*CCC=CCCCC(=O)O,*c1c(Cl)cccc1Cl,O=C(O)CCCC=CCCc1c(Cl)cccc1Cl
5576,*c1ccccc1-c1noc(=O)[nH]1,*OC[C@@H](O)CO,O=c1[nH]c(-c2ccccc2OC[C@@H](O)CO)no1
5577,*c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1,*c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1,O=C([O-])C1CN(Cc2ccc(-c3noc(-c4ccc(CN5CC(C(=O)[O-])C5)c(F)c4)n3)cc2F)C1
5578,*n1ccnc1,*Nc1ccc(Cl)cc1,Clc1ccc(Nn2ccnc2)cc1
5579,*CCCCCCCCC(=O)O,*c1ccc(C(=O)N[C@H](C(=O)NC)C(C)C)o1,CNC(=O)[C@@H](NC(=O)c1ccc(CCCCCCCCC(=O)O)o1)C(C)C
5580,*c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1,*Nc1ccc(Cl)cc1,O=C([O-])C1CN(Cc2ccc(-c3noc(Nc4ccc(Cl)cc4)n3)cc2F)C1
5581,*CCOCCOCC,*CCOCCOCCOCCOCCO,CCOCCOCCCCOCCOCCOCCOCCO
5582,*c1cccc(CN(CC)CC=CC#CC(C)(C)C)c1,*CCOCCO,CCN(CC=CC#CC(C)(C)C)Cc1cccc(CCOCCO)c1
5583,*CCOCCO,*CCOCCOCCOCC,CCOCCOCCOCCCCOCCO
5584,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,*C(C)=O,CC(=O)C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O
5585,*C(=O)c1ccccc1Nc1cccc(C)c1C,*CCCC(=O)O,Cc1cccc(Nc2ccccc2C(=O)CCCC(=O)O)c1C
5586,*C(=O)NCCCCCC,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,CCCCCCNC(=O)C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O
5587,*CCCN1CCC[C@@H](C(=O)[O-])C1,*Cc1ccc(Cl)cc1,O=C([O-])[C@@H]1CCCN(CCCCc2ccc(Cl)cc2)C1
5588,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2,*CCCCC(=O)[O-],O=C([O-])CCCC=CC[C@@H]1[C@@H](CCCCCC(=O)[O-])[C@H]2C[C@@H]1OO2
5589,*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21,*c1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(-c3ccc(CSc4nc5c(c(=O)[nH]4)CCC5)cc3)c2cc1C
5590,*NCCC1CCCCC1,*CCOCCOCCO,OCCOCCOCCNCCC1CCCCC1
5591,*CCO,*C(=O)c1ccc(Br)s1,O=C(CCO)c1ccc(Br)s1
5592,*C[C@@H](O)CCCCC,*c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1,CCCCC[C@H](O)Cc1ccc(CN2CC(C(=O)[O-])C2)c(F)c1
5593,*C(=O)[C@H](CC(C)C)NC(=O)c1cc2ccccc2s1,*c1ccc(C)cc1CC(=O)O,Cc1ccc(C(=O)[C@H](CC(C)C)NC(=O)c2cc3ccccc3s2)c(CC(=O)O)c1
5594,*Nc1cccc2ccccc12,*CC=CC#CC(C)(C)C,CC(C)(C)C#CC=CCNc1cccc2ccccc12
5595,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,*CC(=O)Nc1cccc(OC)c1,COc1cccc(NC(=O)C[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)c1
5596,*CCCN1CCCc2c(OC(C)(C)C(=O)O)cccc21,*CCOCCO,CC(C)(Oc1cccc2c1CCCN2CCCCCOCCO)C(=O)O
5597,*c1ccsc1,*CCOCCOCC,CCOCCOCCc1ccsc1
5598,*N1CCN(C(C)=O)CC1,*CCO,CC(=O)N1CCN(CCO)CC1
5599,*CCC=CCC,*Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCC=CCCCc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
5600,*c1ccc(C)cc1CC(=O)O,*CCCCC(=O)O,Cc1ccc(CCCCC(=O)O)c(CC(=O)O)c1
5601,*NCc1ccc(O)c(OC)c1,*CCCN1CCC[C@@H](C(=O)[O-])C1,COc1cc(CNCCCN2CCC[C@@H](C(=O)[O-])C2)ccc1O
5602,*CCC=CCCCCC,*[C@H]1O[C@H](COC(=O)Nc2ccncc2)[C@H](O)[C@H](O)[C@H]1O,CCCCCC=CCC[C@H]1O[C@H](COC(=O)Nc2ccncc2)[C@H](O)[C@H](O)[C@H]1O
5603,*N[C@H]1CCC[C@@H](n2c(-c3ccccn3)nc3cc(C(=O)NC)ccc32)C1,*N1CCC[C@@H](C(=O)[O-])C1,CNC(=O)c1ccc2c(c1)nc(-c1ccccn1)n2[C@@H]1CCC[C@H](NN2CCC[C@@H](C(=O)[O-])C2)C1
5604,*CC[C@@H]1[C@@H](C=CC(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,*C(C)(C)C(=O)O,CC(C)(CC[C@@H]1[C@@H](C=CC(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O)C(=O)O
5605,*n1ccnc1,*N1CCC[C@@H](C(=O)[O-])C1,O=C([O-])[C@@H]1CCCN(n2ccnc2)C1
5606,*C(=O)CCCCCCCC=CCC,*n1cnc2c(N)ncnc21,CCC=CCCCCCCCC(=O)n1cnc2c(N)ncnc21
5607,*c1cccc(OC(=O)NCCCCCC)c1,*CC(C)C,CCCCCCNC(=O)Oc1cccc(CC(C)C)c1
5608,*CCOCCOCCOCCOCCOCC,*OC[C@H](O)CO,CCOCCOCCOCCOCCOCCOC[C@H](O)CO
5609,*N1CCCc2c(OC(C)(C)C(=O)O)cccc21,*c1c(F)cccc1Cl,CC(C)(Oc1cccc2c1CCCN2c1c(F)cccc1Cl)C(=O)O
5610,*CC(C)C,*[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O,CC(C)C[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O
5611,*C(=O)CCCC,*C[C@@H](O)COP(=O)(O)O,CCCCC(=O)C[C@@H](O)COP(=O)(O)O
5612,*C(=O)Cc1ccc(O)c(OC)c1,*C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,COc1cc(CC(=O)C[C@H]2CO[C@](Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)ccc1O
5613,*C(=O)[C@H](CO)NC(=O)Cc1ccc(CCCCn2ccnc2C)cc1,*CCCCCCCCC(=O)O,Cc1nccn1CCCCc1ccc(CC(=O)N[C@@H](CO)C(=O)CCCCCCCCC(=O)O)cc1
5614,*CCC=CCC=CCC=CCCCC(=O)O,*CCOCCOCCOCC,CCOCCOCCOCCCCC=CCC=CCC=CCCCC(=O)O
5615,*c1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,*NCC(=O)O,C[C@H](C(=O)[O-])c1ccc(-c2cccc(NCC(=O)O)c2)c(F)c1
5616,*c1ccc(NC(=O)c2cc3ccccc3o2)cc1,*N1CCN(C(C)=O)CC1,CC(=O)N1CCN(c2ccc(NC(=O)c3cc4ccccc4o3)cc2)CC1
5617,*NCc1ccc(O)c(OC)c1,*N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,COc1cc(CNN[C@@H](CCCCN)C(=O)NCCC2CCCCC2)ccc1O
5618,*CCO,*C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,OCCC[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1
5619,*[C@H](COC(=O)CCCCCC)CO[P@@](=O)([O-])OCCN,*CCOCC,CCCCCCC(=O)OC[C@@H](CCOCC)CO[P@@](=O)([O-])OCCN
5620,*c1ccc(C)cc1CC(=O)O,*C(=O)[C@H](CO)NC(=O)Cc1ccc(CCCCn2ccnc2C)cc1,Cc1ccc(C(=O)[C@H](CO)NC(=O)Cc2ccc(CCCCn3ccnc3C)cc2)c(CC(=O)O)c1
5621,*OC[C@@H](O)CO,*C(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO
5622,*c1cccc(C)c1C,*C[C@@H](O)CCCCC,CCCCC[C@H](O)Cc1cccc(C)c1C
5623,*C(C)c1noc(=O)[nH]1,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,CC(C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O)c1noc(=O)[nH]1
5624,*CCOCCO,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,OCCOCC[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O
5625,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,*CCCCC(=O)O,CO[C@]1(C)C[C@H](CCCCC(=O)O)O[C@@H](C)[C@@H]1O
5626,*CCC=CCCCC(=O)OC[C@@H](O)CO,*CCCCCC(=O)NCc1ccc(O)c(OC)c1,COc1cc(CNC(=O)CCCCCCCC=CCCCC(=O)OC[C@@H](O)CO)ccc1O
5627,*n1c(-c2ccccn2)nc2cc(C(=O)NC)ccc21,*N1C=CCC(C(N)=O)=C1,CNC(=O)c1ccc2c(c1)nc(-c1ccccn1)n2N1C=CCC(C(N)=O)=C1
5628,*CCCCCCCC(=O)O,*N1CCN(C)CC1,CN1CCN(CCCCCCCC(=O)O)CC1
5629,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,*Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CO[C@]1(C)C[C@H](Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)O[C@@H](C)[C@@H]1O
5630,*C(=O)[C@H](CC(C)C)NC(=O)c1cc2ccccc2s1,*N1CC(C(=O)[O-])C1,CC(C)C[C@H](NC(=O)c1cc2ccccc2s1)C(=O)N1CC(C(=O)[O-])C1
5631,*C[C@@H](O)CO,*NCc1ccc(O)c(OC)c1,COc1cc(CNC[C@@H](O)CO)ccc1O
5632,*CC[C@@H]1[C@@H](C=C[C@@H](O)CCCCC)[C@H]2C[C@@H]1OO2,*C[C@H](O)CO,CCCCC[C@H](O)C=C[C@@H]1[C@@H](CCC[C@H](O)CO)[C@@H]2C[C@H]1OO2
5633,*CC[C@@H]1[C@@H](C=C[C@@H](O)CCCCC)[C@H]2C[C@@H]1OO2,*CCOCC,CCCCC[C@H](O)C=C[C@@H]1[C@@H](CCCCOCC)[C@@H]2C[C@H]1OO2
5634,*[C@H]1O[C@H](COC(=O)Nc2cccc3ccccc23)[C@H](O)[C@H](O)[C@H]1O,*C(=O)Nc1ccc(Cl)cc1,O=C(Nc1cccc2ccccc12)OC[C@H]1O[C@H](C(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@@H](O)[C@H]1O
5635,*Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,*C(=O)CCC,CCCC(=O)Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
5636,*c1ccc(N2CCN(C(C)=O)CC2)cc1,*CCOCCOCCOCC,CCOCCOCCOCCc1ccc(N2CCN(C(C)=O)CC2)cc1
5637,*Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,*CCCCC(=O)[O-],O=C([O-])CCCCCc1cccc(OCc2cc(-c3ccsc3)cs2)c1
5638,*NCC(=O)O,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,O=C([O-])CCCC=CC[C@@H]1[C@@H](CNCC(=O)O)[C@H](O)C[C@@H]1O
5639,*C[C@@H](O)CO,*c1ccc(N2CCN(C(C)=O)CC2)cc1,CC(=O)N1CCN(c2ccc(C[C@@H](O)CO)cc2)CC1
5640,*c1ccccc1-c1nnn[nH]1,*CC(F)(F)C=C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,O=C([O-])CCCC=CC[C@@H]1[C@@H](C=CC(F)(F)Cc2ccccc2-c2nnn[nH]2)[C@H](O)C[C@@H]1O
5641,*C(=O)CCCCC,*[C@@H]1CCC[C@H](NC(=O)c2ccc(Br)s2)C1,CCCCCC(=O)[C@@H]1CCC[C@H](NC(=O)c2ccc(Br)s2)C1
5642,*C(=O)Nc1ccncc1,*C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,O=C(C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1)Nc1ccncc1
5643,*N1CCCc2c(OC(C)(C)C(=O)O)cccc21,*Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CC(C)(Oc1cccc2c1CCCN2Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1)C(=O)O
5644,*[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,*c1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC,CCCc1c([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)ccc2cc(C(=O)c3ccccc3)ccc12
5645,*S(=O)(=O)c1ccc(Cl)cc1Cl,*N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,NCCCC[C@H](NS(=O)(=O)c1ccc(Cl)cc1Cl)C(=O)NCCC1CCCCC1
5646,*C(C)=O,*CCCCCC(=O)NCc1ccc(O)c(OC)c1,COc1cc(CNC(=O)CCCCCC(C)=O)ccc1O
5647,*CCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,*Nc1cccc2ccccc12,O=C(CCCCCCCCNc1cccc2ccccc12)OC[C@@H](O)COP(=O)(O)O
5648,*N1CCN(C)CC1,*n1c(CCC)nc2c(C)cccc21,CCCc1nc2c(C)cccc2n1N1CCN(C)CC1
5649,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,*c1noc(-c2ccc(CC(C)C)cc2)n1,CO[C@]1(C)C[C@H](c2noc(-c3ccc(CC(C)C)cc3)n2)O[C@@H](C)[C@@H]1O
5650,*CCCCC(=O)OC[C@@H](O)CO,*CC=CC#CC(C)(C)C,CC(C)(C)C#CC=CCCCCCC(=O)OC[C@@H](O)CO
5651,*C(=O)[C@H](CO)NS(=O)(=O)c1ccc(Cl)cc1Cl,*CCOCCOCCOCCO,O=C(CCOCCOCCOCCO)[C@H](CO)NS(=O)(=O)c1ccc(Cl)cc1Cl
5652,*C(=O)CCCCCCCCCCCC,*C(C)(C)C(=O)O,CCCCCCCCCCCCC(=O)C(C)(C)C(=O)O
5653,*C(C)(C)C(=O)O,*CC(=O)Nc1cccc(OC)c1,COc1cccc(NC(=O)CC(C)(C)C(=O)O)c1
5654,*C(C)=O,*NCCSC(=O)CCCCCCCC,CCCCCCCCC(=O)SCCNC(C)=O
5655,*c1noc(=O)[nH]1,*Cc1ccccc1,O=c1[nH]c(Cc2ccccc2)no1
5656,*c1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1,*N[C@H](C(=O)NC)C(C)C,CNC(=O)[C@@H](Nc1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1)C(C)C
5657,*O,*Nc1ccc(-c2ccc(C(=O)N[C@H](C(=O)NC)C3CCCCC3)o2)cc1,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(NO)cc2)o1)C1CCCCC1
5658,*Nc1cccc2ccccc12,*CCCCC(=O)[O-],O=C([O-])CCCCNc1cccc2ccccc12
5659,*[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O,*c1cccc(C)c1C,Cc1cccc([C@H]2O[C@H](COC(=O)Nc3ccc(Cl)cc3)[C@H](O)[C@H](O)[C@H]2O)c1C
5660,*n1ccnc1,*c1ccccc1CC(=O)O,O=C(O)Cc1ccccc1-n1ccnc1
5661,*N1CCN(C(C)=O)CC1,*C(=O)C=Cc1ccc(Cl)cc1,CC(=O)N1CCN(C(=O)C=Cc2ccc(Cl)cc2)CC1
5662,*C(=O)NCCCCCC,*C[C@@H](O)COP(=O)(O)O,CCCCCCNC(=O)C[C@@H](O)COP(=O)(O)O
5663,*CCCCC(=O)OC[C@@H](O)CO,*C(=O)CCCCCCCCC,CCCCCCCCCC(=O)CCCCC(=O)OC[C@@H](O)CO
5664,*N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,*CCOCCOCC,CCOCCOCCN[C@@H](CCCCN)C(=O)NCCC1CCCCC1
5665,*CCOCCOCCOCCOCCO,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,CO[C@]1(C)C[C@H](CCOCCOCCOCCOCCO)O[C@@H](C)[C@@H]1O
5666,*N1C=CCC(C(N)=O)=C1,*n1ccnc1C,Cc1nccn1N1C=CCC(C(N)=O)=C1
5667,*C(=O)CCCCC=CC(C)C,*n1ccnc1C,Cc1nccn1C(=O)CCCCC=CC(C)C
5668,*C(=O)CCCCCC,*Nc1cccc2ccccc12,CCCCCCC(=O)Nc1cccc2ccccc12
5669,*CC[C@@H]1[C@@H](C=C[C@@H](O)CCCCC)[C@H]2C[C@@H]1OO2,*c1noc(=O)[nH]1,CCCCC[C@H](O)C=C[C@@H]1[C@@H](CCc2noc(=O)[nH]2)[C@@H]2C[C@H]1OO2
5670,*C(=O)CCCCCC,*Cc1ccccc1,CCCCCCC(=O)Cc1ccccc1
5671,*c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1,*C(=O)CCCCCCC,CCCCCCCC(=O)c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1
5672,*Nc1cccc(OC)c1,*CCC=CCC,CCC=CCCNc1cccc(OC)c1
5673,*CCC=CCCC(=O)O,*Cc1ccccc1,O=C(O)CCC=CCCCc1ccccc1
5674,*O[C@H](COC(=O)CCCCCC)CO[P@@](=O)([O-])OCCN,*n1ccnc1,CCCCCCC(=O)OC[C@H](CO[P@@](=O)([O-])OCCN)On1ccnc1
5675,*CCC=CCC=CCC,*c1ccccc1C(=O)O,CCC=CCC=CCCc1ccccc1C(=O)O
