id,frag1,frag2,new_smiles
3790,*N1CC[C@H](N(C)S(C)(=O)=O)C1,*[C@H](C)c1cccc(C#N)c1C,Cc1c(C#N)cccc1[C@@H](C)N1CC[C@H](N(C)S(C)(=O)=O)C1
3791,*OCC,*[C@H](C)c1cccc(C#N)c1C,CCO[C@H](C)c1cccc(C#N)c1C
3792,*n1c(N2CCNCC2)nc2c(N3CCC[C@H]3CN)cc(Cl)cc21,*c1ccccc1,NC[C@@H]1CCCN1c1cc(Cl)cc2c1nc(N1CCNCC1)n2-c1ccccc1
3793,*c1cccc(C(N)=NO)c1,*C(=O)c1cnc2n[nH]cc2c1,NC(=NO)c1cccc(C(=O)c2cnc3n[nH]cc3c2)c1
3794,*[C@H](C)c1ccccc1,*c1c[nH]nc1-c1cccnc1,C[C@H](c1ccccc1)c1c[nH]nc1-c1cccnc1
3795,*C1C[C@@H](O)CCC1=C,*[C@H](C)C1CC1,C=C1CC[C@H](O)CC1[C@H](C)C1CC1
3796,*N1N=CC[C@H]1c1cc(F)cc(F)c1,*c1nc(C)nc2ccccc12,Cc1nc(N2N=CC[C@H]2c2cc(F)cc(F)c2)c2ccccc2n1
3797,*c1nc(N[C@H](C)C2CC2)c2cccc(C3=CCNCC3)c2n1,*C[C@H](O)[C@@H](C)CCC(=O)O,C[C@@H](Nc1nc(C[C@H](O)[C@@H](C)CCC(=O)O)nc2c(C3=CCNCC3)cccc12)C1CC1
3798,*C(=O)[C@@H]1CCCN1C(=O)[C@H](C)CS,*c1ncnc2ccccc12,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)c1ncnc2ccccc12
3799,*C(=O)C1CCN(c2cc(C#N)ncn2)CC1,*CC(=O)[O-],N#Cc1cc(N2CCC(C(=O)CC(=O)[O-])CC2)ncn1
3800,*n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,*[C@H](C)c1cccc(C#N)c1C,Cc1c(C#N)cccc1[C@@H](C)n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1
3801,*NCCN1CCOCC1,*N1CN(C)c2c1nc(N)[nH]c2=O,CN1CN(NCCN2CCOCC2)c2nc(N)[nH]c(=O)c21
3802,*S(=O)(=O)c1ccc(F)cc1C,*CO,Cc1cc(F)ccc1S(=O)(=O)CO
3803,*C(=O)[C@H](C)NC(=O)O,*Cc1cccc(O[C@H](CC)C(=O)[O-])c1,CC[C@@H](Oc1cccc(CC(=O)[C@H](C)NC(=O)O)c1)C(=O)[O-]
3804,*c1ccccc1C,*C(=O)c1cccc(OC(F)(F)F)c1,Cc1ccccc1C(=O)c1cccc(OC(F)(F)F)c1
3805,*c1cncc(-c2cc(OC)c(OC)c(OC)c2)c1,*[C@@H](C)C(=O)Nc1ccc(OC)cc1,COc1ccc(NC(=O)[C@H](C)c2cncc(-c3cc(OC)c(OC)c(OC)c3)c2)cc1
3806,*c1ccn2nc(NC(=O)C3CC3)nc2c1,*NCc1cc(C[C@H](CC)C(=O)O)ccc1OC,CC[C@@H](Cc1ccc(OC)c(CNc2ccn3nc(NC(=O)C4CC4)nc3c2)c1)C(=O)O
3807,*NO,*c1ccc(CC(=O)N2CC[C@H](Oc3ncc(-c4cn(C)cn4)cc3C(N)=O)[C@H](F)C2)cc1,Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(NO)cc4)C[C@H]3F)c(C(N)=O)c2)c1
3808,*[C@H](C)C1CC1,*Cc1ccco1,C[C@@H](Cc1ccco1)C1CC1
3809,*N[C@@H](CC(C)C)C(=O)NO,*n1c2[n+](c3ccccc31)CCCN2,CC(C)C[C@H](Nn1c2[n+](c3ccccc31)CCCN2)C(=O)NO
3810,*N[C@H](C)c1cccc(S(N)(=O)=O)c1,*c1ccnc(Nc2ccc(OC)cc2)n1,COc1ccc(Nc2nccc(N[C@H](C)c3cccc(S(N)(=O)=O)c3)n2)cc1
3811,*C(=O)Cc1ccc(OC(F)(F)F)cc1,*Nc1ccc(C)cc1,Cc1ccc(NC(=O)Cc2ccc(OC(F)(F)F)cc2)cc1
3812,*Cc1ncccn1,*C1C[C@@H](O)CCC1=C,C=C1CC[C@H](O)CC1Cc1ncccn1
3813,*S(=O)(=O)c1ccc(OC)cc1,*c1cnn(C)c1,COc1ccc(S(=O)(=O)c2cnn(C)c2)cc1
3814,*Cc1cc(C(=O)N[C@@H]2CNC[C@H]2c2ccccc2)ccc1Cl,*OCC,CCOCc1cc(C(=O)N[C@@H]2CNC[C@H]2c2ccccc2)ccc1Cl
3815,*c1ccnc(Nc2ccc(OC)cc2)n1,*C(=O)c1cccnc1,COc1ccc(Nc2nccc(C(=O)c3cccnc3)n2)cc1
3816,*C[C@H](O)CO,*N(C)[C@H]1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)C1,Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)C[C@H](O)CO)C4)C3)[nH]c12
3817,*N1CCC[C@H]1CN,*c1cc2cnc(Nc3cccc(CO)c3)nc2n(C)c1=O,Cn1c(=O)c(N2CCC[C@H]2CN)cc2cnc(Nc3cccc(CO)c3)nc21
3818,*C(=O)c1cccc(OC(F)(F)F)c1,*N[C@H](C)c1cccc(S(N)(=O)=O)c1,C[C@@H](NC(=O)c1cccc(OC(F)(F)F)c1)c1cccc(S(N)(=O)=O)c1
3819,*c1nc2ccc(Cl)cc2n1Cc1ccc(F)c(Cl)c1,*c1cn(C)cn1,Cn1cnc(-c2nc3ccc(Cl)cc3n2Cc2ccc(F)c(Cl)c2)c1
3820,*c1ccc(-[n+]2cc[n+](C)cc2)cc1,*C(=O)[C@@H]1CCCN1C(=O)C(=C)C[SeH],C=C(C[SeH])C(=O)N1CCC[C@H]1C(=O)c1ccc(-[n+]2cc[n+](C)cc2)cc1
3821,*C(C)=O,*c1ccc(S(N)(=O)=O)cc1CCN,CC(=O)c1ccc(S(N)(=O)=O)cc1CCN
3822,*c1ccc(F)c(Cl)c1,*c1ncnc2[nH]cc(-c3cccc(C#N)c3)c12,N#Cc1cccc(-c2c[nH]c3ncnc(-c4ccc(F)c(Cl)c4)c23)c1
3823,*OCC,*c1cnc(N)c(-c2cc(OC)c(OC)c(OC)c2)c1,CCOc1cnc(N)c(-c2cc(OC)c(OC)c(OC)c2)c1
3824,*c1cc(OC)c(OC)c(OC)c1,*C(=O)c1cnc2n[nH]cc2c1,COc1cc(C(=O)c2cnc3n[nH]cc3c2)cc(OC)c1OC
3825,*c1nc(C)nc2ccccc12,*Cc1ccc(F)c(Cl)c1,Cc1nc(Cc2ccc(F)c(Cl)c2)c2ccccc2n1
3826,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*c1ccccc1C,CC(=CC(=O)O)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)Cc1ccccc1C
3827,*N1CCN(C2=NCC(C)(C)S2)CC1,*c1ccc(OC)cc1,COc1ccc(N2CCN(C3=NCC(C)(C)S3)CC2)cc1
3828,*c1cccnc1,*n1nc(CN)c2c1CCC2,NCc1nn(-c2cccnc2)c2c1CCC2
3829,*N1CC(Oc2ccccc2)C1,*c1ccnc(C(=O)NC)c1,CNC(=O)c1cc(N2CC(Oc3ccccc3)C2)ccn1
3830,*NCCC,*C(=O)C(C#N)=Cc1ccc2c[nH]nc2c1,CCCNC(=O)C(C#N)=Cc1ccc2c[nH]nc2c1
3831,*NCCN1CCOCC1,*C(F)(F)F,FC(F)(F)NCCN1CCOCC1
3832,*c1cc(NC(=O)c2ccc3c(c2)C[C@H](Nc2cncnc2)C3)cc(C(F)(F)F)c1,*S(C)(=O)=O,CS(=O)(=O)c1cc(NC(=O)c2ccc3c(c2)C[C@H](Nc2cncnc2)C3)cc(C(F)(F)F)c1
3833,*c1ccc(N2CCOCC2)cc1,*[C@H](C)c1cccc(C#N)c1C,Cc1c(C#N)cccc1[C@@H](C)c1ccc(N2CCOCC2)cc1
3834,*C(=O)C(C)C,*c1cc(OC)c(OC)c(OC)c1,COc1cc(C(=O)C(C)C)cc(OC)c1OC
3835,*c1ccc(S(N)(=O)=O)cc1,*Nc1cnc2[nH]c(-c3ccccc3)nc2c1,NS(=O)(=O)c1ccc(Nc2cnc3[nH]c(-c4ccccc4)nc3c2)cc1
3836,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nn(C(C)C)c2ncnc(N)c12,COc1cc2nc(C)nc(-c3nn(C(C)C)c4ncnc(N)c34)c2cc1OC
3837,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21,*c1cnn(C)c1,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2-c2cnn(C)c2)c(=O)[nH]1
3838,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C(C)C)nc4c3)cc12,*NO,CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)NO)cn4C)ccn2n1
3839,*CCCOc1ccc(OC)cc1,*C[C@H](O)CO,COc1ccc(OCCCC[C@H](O)CO)cc1
3840,*Nc1cc(-n2cnc(C)c2)cc(C(F)(F)F)c1,*Cc1cccc(C#N)c1,Cc1cn(-c2cc(NCc3cccc(C#N)c3)cc(C(F)(F)F)c2)cn1
3841,*c1nccc(-c2cn(CC)nc2-c2cccnc2)n1,*C(=O)c1ccccc1,CCn1cc(-c2ccnc(C(=O)c3ccccc3)n2)c(-c2cccnc2)n1
3842,*Cc1ccc2c[nH]nc2c1,*CC(=O)[O-],O=C([O-])CCc1ccc2c[nH]nc2c1
3843,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(Oc4ccccc4)C3)nc21,*C1CCCC1,C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1
3844,*c1ccnc(Nc2cc(NC(=O)c3cccnc3)ccc2C)n1,*N1CC[C@H](F)C1,Cc1ccc(NC(=O)c2cccnc2)cc1Nc1nccc(N2CC[C@H](F)C2)n1
3845,*c1ccccc1Cl,*n1nc(CN)c2c1CCC2,NCc1nn(-c2ccccc2Cl)c2c1CCC2
3846,*Cc1cccc(O[C@H](CC)C(=O)[O-])c1,*c1nccc(-c2c[nH]nc2-c2cccnc2)n1,CC[C@@H](Oc1cccc(Cc2nccc(-c3c[nH]nc3-c3cccnc3)n2)c1)C(=O)[O-]
3847,*C(=O)[C@@H](N)Cc1c[nH]c2ccc(Cl)cc12,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)C(=O)C(O)(C(F)(F)F)C(F)(F)F
3848,*c1nc2ccccc2o1,*c1cc(NC(=O)c2cccnc2)ccc1C,Cc1ccc(NC(=O)c2cccnc2)cc1-c1nc2ccccc2o1
3849,*NCc1cccc(C)c1C,*[C@H](C)C(=O)N1CC[C@H](F)C1,Cc1cccc(CN[C@H](C)C(=O)N2CC[C@H](F)C2)c1C
3850,*C(=O)c1cccnc1,*[C@H](C)c1cccc(C#N)c1C,Cc1c(C#N)cccc1[C@@H](C)C(=O)c1cccnc1
3851,*[C@H](C)C(=O)N1CC2(CC(F)C2)C1,*c1cccc(O)c1,C[C@H](C(=O)N1CC2(CC(F)C2)C1)c1cccc(O)c1
3852,*N[C@@H](C)C(=O)O,*c1ccc(F)cc1,C[C@H](Nc1ccc(F)cc1)C(=O)O
3853,*c1cccc(C(C)=O)c1,*CCCC(N)=O,CC(=O)c1cccc(CCCC(N)=O)c1
3854,*N1CCN(C2=NCC(C)(C)S2)CC1,*c1cc(F)c2nc(C)n(C(C)C)c2c1,Cc1nc2c(F)cc(N3CCN(C4=NCC(C)(C)S4)CC3)cc2n1C(C)C
3855,*CCC(CO)CO,*c1ccnc(Nc2ccc(N3CCNCC3)cc2)n1,OCC(CO)CCc1ccnc(Nc2ccc(N3CCNCC3)cc2)n1
3856,*C(=O)c1cnc2onc(C(C)C)c2c1,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,CC(C)c1noc2ncc(C(=O)c3cnc4c(-c5ccnc6ccccc56)cnn4c3)cc12
3857,*C(=O)C1CCN(c2cc(C#N)ncn2)CC1,*c1ccc(N2CCNCC2)cc1,N#Cc1cc(N2CCC(C(=O)c3ccc(N4CCNCC4)cc3)CC2)ncn1
3858,*O,*Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3cccc(F)c3)cn4C)ccn2n1,C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NO)nc4c3)cc12)c1cccc(F)c1
3859,*N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C,*N1CCc2ccccc2C1,CC1(C)NC(=O)c2ccc(-n3c(=O)[nH]c4ncccc43)cc2N1N1CCc2ccccc2C1
3860,*c1ncnc2ccccc12,*N1CCNCC1,c1ccc2c(N3CCNCC3)ncnc2c1
3861,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*c1nccc(-c2c(-c3cccnc3)nn3c2COCC3)n1,O=c1[nH]c(-c2nccc(-c3c(-c4cccnc4)nn4c3COCC4)n2)nc2c1cnn2C1CCCC1
3862,*c1cnc2ccc(NC3CCOCC3)nn12,*C(C)=O,CC(=O)c1cnc2ccc(NC3CCOCC3)nn12
3863,*S(=O)(=O)c1ccc(OC)cc1,*C(=O)C(C#N)=Cc1ccc2c[nH]nc2c1,COc1ccc(S(=O)(=O)C(=O)C(C#N)=Cc2ccc3c[nH]nc3c2)cc1
3864,*[C@H](C)c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*n1c2cc(OC)ccc2c2ccnc(C)c21,COc1ccc2c3ccnc(C)c3n([C@H](C)c3nc4c(cnn4C4CCCC4)c(=O)[nH]3)c2c1
3865,*c1ncnc2sc(CCF)cc12,*C1CCNCC1,FCCc1cc2c(C3CCNCC3)ncnc2s1
3866,*c1ccc(-[n+]2cc[n+](C)cc2)cc1,*C(=O)c1cc2cccc(O)c2oc1=N,C[n+]1cc[n+](-c2ccc(C(=O)c3cc4cccc(O)c4oc3=N)cc2)cc1
3867,*CC1CC1,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,Cc1ccccc1-n1ncc2c(=O)[nH]c(CC3CC3)nc21
3868,*C(=O)[C@@H](N)Cc1c[nH]c2cc(C)ccc12,*NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(Cc4c[nH]c5ccc(Cl)cc45)CC3)c[nH]c2c1
3869,*c1c(C)n[nH]c1C,*C(=O)CN,Cc1n[nH]c(C)c1C(=O)CN
3870,*[C@H](C)c1cccc2ccccc12,*NC,CN[C@H](C)c1cccc2ccccc12
3871,*c1nc(C)nc2ccccc12,*[C@H](C)C1CC1,Cc1nc([C@H](C)C2CC2)c2ccccc2n1
3872,*Cc1cccnc1,*[C@H](C)C1CC1,C[C@@H](Cc1cccnc1)C1CC1
3873,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12,*N1CCC[C@H]1CN,Cn1cc(C(=O)N2CCC[C@H]2CN)c2cc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)ccc21
3874,*N(C)[C@H]1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)C1,*NO,Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](N(C)NO)C4)C3)[nH]c12
3875,*NCCC,*CCCOc1ccc(OC)cc1,CCCNCCCOc1ccc(OC)cc1
3876,*N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C,*c1ccnc2ccccc12,CC1(C)NC(=O)c2ccc(-n3c(=O)[nH]c4ncccc43)cc2N1c1ccnc2ccccc12
3877,*C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*[C@@H](C)c1ccc(Cl)cc1,CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)[C@@H](C)c1ccc(Cl)cc1
3878,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1,*N1CCNCC1,C[C@@H]1CN(N2CCNCC2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1
3879,*c1nnc(C)c2ccc(N3CCNCC3)cc12,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,Cc1nnc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)c2cc(N3CCNCC3)ccc12
3880,*Cc1cccc2ccccc12,*N[C@@H](C(=O)NO)c1ccc(-c2cccc(C(N)=NO)c2)cc1,NC(=NO)c1cccc(-c2ccc([C@@H](NCc3cccc4ccccc34)C(=O)NO)cc2)c1
3881,*C(=O)C=Cc1ccccc1,*c1ncnc2cc(OC)c(OC)cc12,COc1cc2ncnc(C(=O)C=Cc3ccccc3)c2cc1OC
3882,*[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F,*C(=O)CN,NCC(=O)[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F
3883,*n1c2cc(OC)ccc2c2ccnc(C)c21,*c1cc(C#N)ncn1,COc1ccc2c3ccnc(C)c3n(-c3cc(C#N)ncn3)c2c1
3884,*N1CC2(CC(F)C2)C1,*c1ncnc2[nH]cc(-c3cccc(C#N)c3)c12,N#Cc1cccc(-c2c[nH]c3ncnc(N4CC5(CC(F)C5)C4)c23)c1
3885,*c1cccnc1N,*Nc1cnn(Cc2cccc(C#N)c2)c1,N#Cc1cccc(Cn2cc(Nc3cccnc3N)cn2)c1
3886,*N1CCOCC1,*C(=O)c1cccnc1,O=C(c1cccnc1)N1CCOCC1
3887,*C(=O)c1cccc(-c2cnn(C)c2)n1,*Cc1ccccc1,Cn1cc(-c2cccc(C(=O)Cc3ccccc3)n2)cn1
3888,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*c1cc(NC(=O)c2cccnc2)ccc1C,Cc1ccc(NC(=O)c2cccnc2)cc1-c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1
3889,*CC=C1C[C@@H](O)CCC1=C,*c1cnn(C)c1,C=C1CC[C@H](O)CC1=CCc1cnn(C)c1
3890,*n1nc(CN)c2c1CCC2,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC4(CC(F)C4)C3)nc21,C[C@@H](Nc1nc2c(cnn2-n2nc(CN)c3c2CCC3)c(=O)[nH]1)C(=O)N1CC2(CC(F)C2)C1
3891,*NO,*NCc1cc(C[C@H](CC)C(=O)[O-])ccc1OCCCC,CCCCOc1ccc(C[C@H](CC)C(=O)[O-])cc1CNNO
3892,*C(=O)C1CC1,*c1cnc2n1CCC2,O=C(c1cnc2n1CCC2)C1CC1
3893,*n1cnc2c(O)ncnc21,*[C@H](C)c1cc(-c2ccccc2CNC)cs1,CNCc1ccccc1-c1csc([C@@H](C)n2cnc3c(O)ncnc32)c1
3894,*c1ccc2ncccc2c1,*N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C,CC1(C)NC(=O)c2ccc(-n3c(=O)[nH]c4ncccc43)cc2N1c1ccc2ncccc2c1
3895,*CC(C)=C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*n1cnc2c(O)ncnc21,CC(=CC(=O)O)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)C=C(C)Cn1cnc2c(O)ncnc21
3896,*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1,*c1ccc2ncccc2c1,CC[C@@H](Oc1cccc(CN(CCCc2ccc3ncccc3c2)c2nc3ccccc3o2)c1)C(=O)[O-]
3897,*N[C@@H](C)C(=O)O,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3cc(C)ccc23)CC1,Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(N[C@@H](C)C(=O)O)CC3)c[nH]c2c1
3898,*c1nc(Nc2ccc(CN3CCN(CC)CC3)cn2)ncc1F,*N1C[C@H](CO)[C@@H](O)C1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(N4C[C@H](CO)[C@@H](O)C4)n3)nc2)CC1
3899,*c1cncnc1,*CC(=O)O,O=C(O)Cc1cncnc1
3900,*N1CCC(C(=O)N2N=CC[C@H]2c2cc(F)cc(F)c2)CC1,*N1N=CC[C@H]1c1cc(F)cc(F)c1,O=C(C1CCN(N2N=CC[C@H]2c2cc(F)cc(F)c2)CC1)N1N=CC[C@H]1c1cc(F)cc(F)c1
3901,*c1ccccc1,*Cc1cccc(O[C@H](CC)C(=O)[O-])c1,CC[C@@H](Oc1cccc(Cc2ccccc2)c1)C(=O)[O-]
3902,*[C@H](C)c1cccc(C(F)(F)F)c1C,*N1CCN(C2=NCC(C)(C)S2)CC1,Cc1c([C@@H](C)N2CCN(C3=NCC(C)(C)S3)CC2)cccc1C(F)(F)F
3903,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,*CCCC,CCCCn1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21
3904,*c1cn(C)cn1,*c1ccccc1Cl,Cn1cnc(-c2ccccc2Cl)c1
3905,*C(=O)c1cc(C(C)(C)C)oc1CN,*C(C#N)C(=O)NCCN1CCOCC1,CC(C)(C)c1cc(C(=O)C(C#N)C(=O)NCCN2CCOCC2)c(CN)o1
3906,*c1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,*N1CCC[C@H]1C(=O)O,Cc1nc2c(F)cc(-c3nc(N4CCC[C@H]4C(=O)O)ncc3F)cc2n1C(C)C
3907,*CCN1CCN(C)CC1,*C1=NCC(C)(C)S1,CN1CCN(CCC2=NCC(C)(C)S2)CC1
3908,*n1c(N2CCNCC2)nc2c(C3CCNCC3)cc(Cl)cc21,*N1CCNCC1,Clc1cc(C2CCNCC2)c2nc(N3CCNCC3)n(N3CCNCC3)c2c1
3909,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*n1c(=O)[nH]c2ncccc21,Cc1ccccc1-n1ncc2c(=O)[nH]c(-n3c(=O)[nH]c4ncccc43)nc21
3910,*C(=O)c1cc2cccc(O)c2oc1=N,*S(=O)(=O)c1ccc(OC)cc1,COc1ccc(S(=O)(=O)C(=O)c2cc3cccc(O)c3oc2=N)cc1
3911,*c1cccc(C(C)=O)c1,*n1c(N)nc2ccccc21,CC(=O)c1cccc(-n2c(N)nc3ccccc32)c1
3912,*C(=O)c1nc(Cc2ccccc2)n[nH]1,*C1CCNCC1,O=C(c1nc(Cc2ccccc2)n[nH]1)C1CCNCC1
3913,*O,*c1ccc2ncccc2c1,Oc1ccc2ncccc2c1
3914,*N[C@@H](CC(C)C)C(=O)NO,*N[C@@H]1CCC[C@H](N2CC[C@H](N(C)S(C)(=O)=O)C2)C1,CC(C)C[C@H](NN[C@@H]1CCC[C@H](N2CC[C@H](N(C)S(C)(=O)=O)C2)C1)C(=O)NO
3915,*Cc1cc(C(=O)N[C@@H]2CNC[C@H]2c2ccccc2)ccc1Cl,*c1nc2cc(C)ccc2o1,Cc1ccc2oc(Cc3cc(C(=O)N[C@@H]4CNC[C@H]4c4ccccc4)ccc3Cl)nc2c1
3916,*CC1CC1,*[C@H](CC)C(=O)[O-],CC[C@@H](CC1CC1)C(=O)[O-]
3917,*NCc1cc(C[C@H](CC)C(=O)[O-])ccc1OCCCC,*c1cnc2ccc(NCC3CC3)nn12,CCCCOc1ccc(C[C@H](CC)C(=O)[O-])cc1CNc1cnc2ccc(NCC3CC3)nn12
3918,*n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21,*c1ccccc1Cl,O=c1[nH]c(Cc2ccccc2)nc2c1cnn2-c1ccccc1Cl
3919,*c1ccccc1CNC,*N1N=CC[C@H]1c1cc(F)cc(F)c1,CNCc1ccccc1N1N=CC[C@H]1c1cc(F)cc(F)c1
3920,*C(=O)c1ccc2c(c1)C[C@H](Nc1cncnc1)C2,*C(=O)C(O)(c1ccccc1)c1ccccc1,O=C(C(=O)C(O)(c1ccccc1)c1ccccc1)c1ccc2c(c1)C[C@H](Nc1cncnc1)C2
3921,*C[C@H](O)CO,*c1cnc2[nH]ccc2c1,OC[C@@H](O)Cc1cnc2[nH]ccc2c1
3922,*N1CCOCC1,*c1nc2ccccc2o1,c1ccc2oc(N3CCOCC3)nc2c1
3923,*c1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12,*N1CCN(C)CC1,CN1CCN(c2nc(Nc3ccc(F)c(Cl)c3)nc3c(C4=CCNCC4)cccc23)CC1
3924,*C1CCCC1,*n1c(CCCC(=O)[O-])cc2cc(Cl)ccc21,O=C([O-])CCCc1cc2cc(Cl)ccc2n1C1CCCC1
3925,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC4(CC(F)C4)C3)nc21,*N1CC[C@H](N(C)S(C)(=O)=O)C1,C[C@@H](Nc1nc2c(cnn2N2CC[C@H](N(C)S(C)(=O)=O)C2)c(=O)[nH]1)C(=O)N1CC2(CC(F)C2)C1
3926,*N=O,*c1nc(C)nc2cc(OC)c(OC)cc12,COc1cc2nc(C)nc(N=O)c2cc1OC
3927,*n1c(N2CC3(CNC3)C2)nc2c(-c3c(C)n[nH]c3C)cc(Cl)cc21,*c1nccs1,Cc1n[nH]c(C)c1-c1cc(Cl)cc2c1nc(N1CC3(CNC3)C1)n2-c1nccs1
3928,*C(=O)C1CCCN1C(=O)[C@H](C)CS,*N1CN(C)c2c1nc(N)[nH]c2=O,C[C@H](CS)C(=O)N1CCCC1C(=O)N1CN(C)c2c1nc(N)[nH]c2=O
3929,*c1ccc(F)c(F)c1F,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,O=C(c1ccc(F)c(F)c1F)C(O)(C(F)(F)F)C(F)(F)F
3930,*N[C@H](C)c1cccc(S(N)(=O)=O)c1,*c1cncnc1,C[C@@H](Nc1cncnc1)c1cccc(S(N)(=O)=O)c1
3931,*n1ncc2c(=O)[nH]c(N[C@@H](C)C(=O)Nc3ccc(OC)cc3)nc21,*c1ncnc2ccccc12,COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ncnc4ccccc34)c(=O)[nH]2)cc1
3932,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(c4ncccn4)C3)nc21,*c1ccccc1Cl,C[C@H](c1nc2c(cnn2-c2ccccc2Cl)c(=O)[nH]1)N1CC(c2ncccn2)C1
3933,*n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,*c1cccc(O)c1,O=C(Nc1cnn(-c2cccc(O)c2)c1)c1n[nH]c2cc(-c3cn[nH]c3)ccc12
3934,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*C[C@H](O)CO,Cc1ccccc1-n1ncc2c(=O)[nH]c(C[C@H](O)CO)nc21
3935,*N[C@@H]1CNC[C@H]1c1ccccc1,*n1c(N)nc2ccccc21,Nc1nc2ccccc2n1N[C@@H]1CNC[C@H]1c1ccccc1
3936,*c1cncc(-c2ccc(N3CCNCC3)cc2)c1,*S(=O)(=O)c1ccc2ncsc2c1,O=S(=O)(c1cncc(-c2ccc(N3CCNCC3)cc2)c1)c1ccc2ncsc2c1
3937,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*C(=O)[C@H](C)CS,CC(=CC(=O)O)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)CC(=O)[C@H](C)CS
