id,frag1,frag2,new_smiles
4532,*C(=O)c1ccc(-c2cc(-c3nnc(C)o3)ccc2C)cc1,*[C@H](C)C(=O)N1CC[C@H](F)C1,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)[C@H](C)C(=O)N4CC[C@H](F)C4)cc3)c2)o1
4533,*N1CCN(C(=O)c2ccc3cc4c(nc3c2)CCCC4)CC1,*n1cnc2c(O)ncnc21,O=C(c1ccc2cc3c(nc2c1)CCCC3)N1CCN(n2cnc3c(O)ncnc32)CC1
4534,*C(=O)CN(C)C,*C(=O)CCN,CN(C)CC(=O)C(=O)CCN
4535,*c1nc(N(C)CC)c2cc(S(=O)(=O)Nc3c(C)nn(C)c3C)ccc2n1,*N=O,CCN(C)c1nc(N=O)nc2ccc(S(=O)(=O)Nc3c(C)nn(C)c3C)cc12
4536,*N1C[C@H](CO)[C@@H](O)C1,*c1ccc2c(c1)N(Cc1ccccc1)C(C)(C)NC2=O,CC1(C)NC(=O)c2ccc(N3C[C@H](CO)[C@@H](O)C3)cc2N1Cc1ccccc1
4537,*c1ccc(N2CCOCC2)cc1,*N1C[C@@H](C)C(F)(F)[C@@H](C)C1,C[C@@H]1CN(c2ccc(N3CCOCC3)cc2)C[C@H](C)C1(F)F
4538,*c1ccc2c(c1)N(Cc1ccccc1)C(C)(C)NC2=O,*c1ccncc1,CC1(C)NC(=O)c2ccc(-c3ccncc3)cc2N1Cc1ccccc1
4539,*c1cc(-c2cccc(O)c2)cnc1N,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,Nc1ncc(-c2cccc(O)c2)cc1-c1cnc2c(-c3ccnc4ccccc34)cnn2c1
4540,*NCCS(=O)(=O)O,*c1ccc(C)cc1,Cc1ccc(NCCS(=O)(=O)O)cc1
4541,*c1ncnc2[nH]cc(-c3cccc(C#N)c3)c12,*N1CCN(C2=NCC(C)(C)S2)CC1,CC1(C)CN=C(N2CCN(c3ncnc4[nH]cc(-c5cccc(C#N)c5)c34)CC2)S1
4542,*c1ccc2c(c1)n(C)c(=O)n2C,*c1cccnc1N,Cn1c(=O)n(C)c2cc(-c3cccnc3N)ccc21
4543,*CCCCCCC(=O)[O-],*[C@H](C)c1ccc(Cl)cc1,C[C@@H](CCCCCCC(=O)[O-])c1ccc(Cl)cc1
4544,*Nc1cnc2[nH]c(-c3ccccc3)nc2c1,*c1ccc(C(=O)NCC2CC2)cc1,O=C(NCC1CC1)c1ccc(Nc2cnc3[nH]c(-c4ccccc4)nc3c2)cc1
4545,*C(C)(C)c1ncccn1,*c1nnc(CF)s1,CC(C)(c1ncccn1)c1nnc(CF)s1
4546,*N1CCN(c2ncnc3sc(CCC)cc23)CC1,*N[C@H]1CO[C@H](CO)[C@H](O)[C@@H]1O,CCCc1cc2c(N3CCN(N[C@H]4CO[C@H](CO)[C@H](O)[C@@H]4O)CC3)ncnc2s1
4547,*N1CC[C@@H](N(C)C)C1,*n1c(=O)n(C)c2ccc(Nc3ccnc(Cl)c3C#N)cc21,CN(C)[C@@H]1CCN(n2c(=O)n(C)c3ccc(Nc4ccnc(Cl)c4C#N)cc32)C1
4548,*n1cnc2ccccc21,*CC(=O)Nc1ccncc1Cl,O=C(Cn1cnc2ccccc21)Nc1ccncc1Cl
4549,*c1ccc(C)cc1,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,Cc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1
4550,*Nc1ccncc1Cl,*NC1CCN(Cc2c[nH]c3ccccc23)CC1,Clc1cnccc1NNC1CCN(Cc2c[nH]c3ccccc23)CC1
4551,*C(=O)C(C#N)=Cc1ccc2c[nH]nc2c1,*c1nnc(C)c2ccc(N3CCNCC3)cc12,Cc1nnc(C(=O)C(C#N)=Cc2ccc3c[nH]nc3c2)c2cc(N3CCNCC3)ccc12
4552,*C(C)=O,*Cc1cc(=O)n2ccccc2n1,CC(=O)Cc1cc(=O)n2ccccc2n1
4553,*N1CCOCC1,*c1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1,Cc1ccc(N2CCOCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1
4554,*c1cc(OC)c(OC)c(OC)c1,*CCCCCCCCC(=O)OC[C@H](O)CO,COc1cc(CCCCCCCCC(=O)OC[C@H](O)CO)cc(OC)c1OC
4555,*c1cn2ccc(N3CC[C@H](N)C3)cc2n1,*n1c(=O)n(C)c(=O)c2nc[nH]c21,Cn1c(=O)c2nc[nH]c2n(-c2cn3ccc(N4CC[C@H](N)C4)cc3n2)c1=O
4556,*c1ccccc1Cl,*c1c(C)nn(C)c1C,Cc1nn(C)c(C)c1-c1ccccc1Cl
4557,*c1cccnc1,*n1ncc2c(=O)[nH]c(N[C@@H](C)c3ccc(Cl)cc3)nc21,C[C@H](Nc1nc2c(cnn2-c2cccnc2)c(=O)[nH]1)c1ccc(Cl)cc1
4558,*N[C@H]1CCCN(S(C)(=O)=O)C1,*C(=O)c1cccc([N+](=O)[O-])c1,CS(=O)(=O)N1CCC[C@H](NC(=O)c2cccc([N+](=O)[O-])c2)C1
4559,*C(=O)Cn1ccc2c(=O)n(C)ccc21,*C(=O)CCC(=O)O,Cn1ccc2c(ccn2CC(=O)C(=O)CCC(=O)O)c1=O
4560,*c1cc(Cl)c(OC)cc1OC,*n1cnc2c(N)ncnc21,COc1cc(OC)c(-n2cnc3c(N)ncnc32)cc1Cl
4561,*Cc1ccco1,*c1ccccc1C,Cc1ccccc1Cc1ccco1
4562,*C(=O)c1cccnc1,*N1C[C@H]2CCCC[C@@H]2C[C@H]1CN[C@H](C=O)Cc1cnc[nH]1,O=C[C@H](Cc1cnc[nH]1)NC[C@@H]1C[C@H]2CCCC[C@@H]2CN1C(=O)c1cccnc1
4563,*c1nnc(CF)s1,*C1CCOCC1,FCc1nnc(C2CCOCC2)s1
4564,*NC(C)C,*C(=O)c1cccc(-c2cnn(C)c2)n1,CC(C)NC(=O)c1cccc(-c2cnn(C)c2)n1
4565,*N1CC[C@H](C(C)(C)O)C1,*c1ncc(-c2cn(C)cn2)cc1C(N)=O,Cn1cnc(-c2cnc(N3CC[C@H](C(C)(C)O)C3)c(C(N)=O)c2)c1
4566,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,*c1ccc(C(=O)NCC2CC2)cc1,O=C(NCC1CC1)c1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1
4567,*c1nn(C)c2ncnc(N3CC[C@@H](N(C)C)C3)c12,*n1nc(C)cc1C,Cc1cc(C)n(-c2nn(C)c3ncnc(N4CC[C@@H](N(C)C)C4)c23)n1
4568,*c1ncnc2sc(CC(F)(F)F)cc12,*[C@@H](CC(C)C)C(=O)NO,CC(C)C[C@@H](C(=O)NO)c1ncnc2sc(CC(F)(F)F)cc12
4569,*C(=O)c1ccc(-c2ccccc2)cc1,*CCCCCCCCC(=O)OC[C@H](O)CO,O=C(CCCCCCCCC(=O)c1ccc(-c2ccccc2)cc1)OC[C@H](O)CO
4570,*C(=O)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2N)cc1,*CCC(C)(C)O,CC(C)(O)CCC(=O)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2N)cc1
4571,*C(=O)[C@@](C)(O)c1ccccc1,*c1ccn2cc(-c3cc(Cl)c(OC)cc3OC)nc2c1,COc1cc(OC)c(-c2cn3ccc(C(=O)[C@@](C)(O)c4ccccc4)cc3n2)cc1Cl
4572,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*NC1CCN(Cc2c[nH]c3ccccc23)CC1,O=c1[nH]c(NC2CCN(Cc3c[nH]c4ccccc34)CC2)nc2c1cnn2C1CCCC1
4573,*Cc1c[nH]c2ccccc12,*C1CCN(C)CC1,CN1CCC(Cc2c[nH]c3ccccc23)CC1
4574,*n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21,*C(=O)Cc1c[nH]c2ccc(OC)cc12,COc1ccc2[nH]cc(CC(=O)n3ncc4c(=O)[nH]c(Cc5ccccc5)nc43)c2c1
4575,*c1cc(C[C@H](N)C=O)c(O)cc1O,*[C@H](C)c1cccc(C(F)(F)F)c1C,Cc1c([C@@H](C)c2cc(C[C@H](N)C=O)c(O)cc2O)cccc1C(F)(F)F
4576,*Nc1cc(C(F)(F)F)no1,*C[C@H](O)CO,OC[C@@H](O)CNc1cc(C(F)(F)F)no1
4577,*n1cnc2c(=O)[nH]c(N)nc21,*c1cnn(C)c1-c1ccc(CC)cc1,CCc1ccc(-c2c(-n3cnc4c(=O)[nH]c(N)nc43)cnn2C)cc1
4578,*NCCC,*n1ncc2c(=O)nc(C[C@H](C)C(F)(F)F)[nH]c21,CCCNn1ncc2c(=O)nc(C[C@H](C)C(F)(F)F)[nH]c21
4579,*c1ccc(CN2CCN(CC)CC2)cn1,*c1ccc(C(=O)NCC2CC2)cc1,CCN1CCN(Cc2ccc(-c3ccc(C(=O)NCC4CC4)cc3)nc2)CC1
4580,*N1CC(c2ncccn2)C1,*N1CCN(CC)CC1,CCN1CCN(N2CC(c3ncccn3)C2)CC1
4581,*NCCN1CCOCC1,*c1ccc2c(c1)n(C)c(=O)n2C,Cn1c(=O)n(C)c2cc(NCCN3CCOCC3)ccc21
4582,*C(=O)C(C)C,*Cc1ncccn1,CC(C)C(=O)Cc1ncccn1
4583,*c1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1,*n1nc(C)cc1C,Cc1cc(C)n(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)n1
4584,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC4(CC(F)C4)C3)nc21,*CC(=O)N1CCc2ccccc21,C[C@@H](Nc1nc2c(cnn2CC(=O)N2CCc3ccccc32)c(=O)[nH]1)C(=O)N1CC2(CC(F)C2)C1
4585,*C(=O)c1cccc(C#Cc2ccc(N)nc2)c1,*Nc1ccc(OC)cc1,COc1ccc(NC(=O)c2cccc(C#Cc3ccc(N)nc3)c2)cc1
4586,*C1CCCC1,*N[C@@H](C)c1ccccc1,C[C@H](NC1CCCC1)c1ccccc1
4587,*C(=O)C1CC1,*N1CC[C@H](C(C)(C)O)C1,CC(C)(O)[C@H]1CCN(C(=O)C2CC2)C1
4588,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1,*[C@H]1[C@H](O)[C@@H]2O[C@H]1c1ccccc12,C[C@@H]1CN([C@H]2[C@H](O)[C@@H]3O[C@H]2c2ccccc23)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1
4589,*N1CC(c2ncccn2)C1,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21,C[C@H](Cc1nc(=O)c2cnn(N3CC(c4ncccn4)C3)c2[nH]1)C(F)(F)F
4590,*c1c(-c2nn(C)c3ncnc(N4CC[C@@H](N(C)C)C4)c23)cnn1C,*C(=O)OCC,CCOC(=O)c1c(-c2nn(C)c3ncnc(N4CC[C@@H](N(C)C)C4)c23)cnn1C
4591,*c1cccc(C(=O)NC[C@@H]2CCCC[C@H]2CCOc2cccnc2)c1,*NCCS(=O)(=O)O,O=C(NC[C@@H]1CCCC[C@H]1CCOc1cccnc1)c1cccc(NCCS(=O)(=O)O)c1
4592,*Cc1cccc(C#N)c1,*c1ccn2nc(NC(=O)C3CC3)nc2c1,N#Cc1cccc(Cc2ccn3nc(NC(=O)C4CC4)nc3c2)c1
4593,*n1c(=O)n(C)c(=O)c2nc[nH]c21,*Nc1ccc(-c2csc3ncnc(N)c23)cc1,Cn1c(=O)c2nc[nH]c2n(Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1=O
4594,*c1ccn2nc(NC(=O)C(C)C)nc2c1,*Nc1ccc(C)cc1C(=O)O,Cc1ccc(Nc2ccn3nc(NC(=O)C(C)C)nc3c2)c(C(=O)O)c1
4595,*n1ccnc1,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1ccccc1)cn2C,C[C@H](NC(=O)c1cn(C)c2ccc(-n3ccnc3)cc12)c1ccccc1
4596,*c1ccncc1,*c1cccc(C(C)=O)c1,CC(=O)c1cccc(-c2ccncc2)c1
4597,*CCCCCCCCC(=O)OC[C@H](O)CO,*n1ncc2c(=O)nc(C[C@H](C)C(F)(F)F)[nH]c21,C[C@@H](Cc1nc(=O)c2cnn(CCCCCCCCC(=O)OC[C@H](O)CO)c2[nH]1)C(F)(F)F
4598,*c1ncnc2sc(CC(F)F)cc12,*c1cnc2ccc(NC3CCOCC3)nn12,FC(F)Cc1cc2c(-c3cnc4ccc(NC5CCOCC5)nn34)ncnc2s1
4599,*N1CC[C@@H](N(C)C)C1,*c1ncnc2c1c(-c1cnn(C)c1-c1ccc(CC)cc1)nn2C,CCc1ccc(-c2c(-c3nn(C)c4ncnc(N5CC[C@@H](N(C)C)C5)c34)cnn2C)cc1
4600,*N1CCN(C(=O)c2ccc3cc4c(nc3c2)CCCC4)CC1,*NCC1CC1,O=C(c1ccc2cc3c(nc2c1)CCCC3)N1CCN(NCC2CC2)CC1
4601,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC4(COC4)C3)nc21,*C(=O)c1ccccc1,C[C@@H](Nc1nc2c(cnn2C(=O)c2ccccc2)c(=O)[nH]1)C(=O)N1CC2(COC2)C1
4602,*C(=O)C(O)(c1ccccc1)c1ccccc1,*C(=O)CCC(=O)O,O=C(O)CCC(=O)C(=O)C(O)(c1ccccc1)c1ccccc1
4603,*c1ccc2[nH]c(=O)cc(N3CCN(C)CC3)c2c1,*c1cc(NC(=O)c2cccnc2)ccc1C,Cc1ccc(NC(=O)c2cccnc2)cc1-c1ccc2[nH]c(=O)cc(N3CCN(C)CC3)c2c1
4604,*C1CNC1,*c1cc2c(cc1C)OCC1=NNC(=O)[C@@H](C)N12,Cc1cc2c(cc1C1CNC1)N1C(=NNC(=O)[C@H]1C)CO2
4605,*C(=O)Cn1ccc2c(=O)n(C)ccc21,*c1cccc(O)c1,Cn1ccc2c(ccn2CC(=O)c2cccc(O)c2)c1=O
4606,*C(=O)Cc1cccc(C#Cc2cccnc2)c1,*[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,O=C(O)[C@H]1O[C@@H](C(=O)Cc2cccc(C#Cc3cccnc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
4607,*c1cc2c(cc1C)OCC1=NNC(=O)[C@@H](C)N12,*C(CO)(CO)CO,Cc1cc2c(cc1C(CO)(CO)CO)N1C(=NNC(=O)[C@H]1C)CO2
4608,*C(=O)[C@@](C)(O)c1ccccc1,*c1ncnc2[nH]cc(-c3cccc(C#N)c3)c12,C[C@@](O)(C(=O)c1ncnc2[nH]cc(-c3cccc(C#N)c3)c12)c1ccccc1
4609,*c1cnn2cc(-c3ccc(N4CCNCC4)cc3)cnc12,*c1nccs1,c1csc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)n1
4610,*[C@@H](C)C(=O)Nc1ccc(OC)cc1,*c1ccn2nc(NC(=O)C3CC3)nc2c1,COc1ccc(NC(=O)[C@H](C)c2ccn3nc(NC(=O)C4CC4)nc3c2)cc1
4611,*NC[C@@H]1CCCC[C@H]1CCOc1cccnc1,*n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21,O=c1[nH]c(Cc2ccccc2)nc2c1cnn2NC[C@@H]1CCCC[C@H]1CCOc1cccnc1
4612,*C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,*N[C@H]1CCCN(S(C)(=O)=O)C1,C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(N[C@H]2CCCN(S(C)(=O)=O)C2)C1
4613,*n1c(=O)n(C)c2ccc(Nc3ccnc(Cl)c3C#N)cc21,*n1ccnc1,Cn1c(=O)n(-n2ccnc2)c2cc(Nc3ccnc(Cl)c3C#N)ccc21
4614,*c1nccs1,*[C@H](C)c1cccc(C(F)(F)F)c1C,Cc1c([C@@H](C)c2nccs2)cccc1C(F)(F)F
4615,*CCC(C)(C)O,*C(=O)C(C)C,CC(C)C(=O)CCC(C)(C)O
4616,*c1nc2c(C(=O)N[C@@H](c3ccc(OC(F)(F)F)cc3)C(C)(C)O)cnn2cc1C,*NC(C)(C)C,Cc1cn2ncc(C(=O)N[C@@H](c3ccc(OC(F)(F)F)cc3)C(C)(C)O)c2nc1NC(C)(C)C
4617,*C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,*N1CCN(CC)CC1,CCN1CCN(C2CN([C@H](C)c3nc4c(cnn4C4CCCC4)c(=O)[nH]3)C2)CC1
4618,*C(=O)c1cccc(-c2cnn(C)c2)n1,*N1CCC(NC(=O)CN)CC1,Cn1cc(-c2cccc(C(=O)N3CCC(NC(=O)CN)CC3)n2)cn1
4619,*C1CNC1,*C1=NCC(C)(C)S1,CC1(C)CN=C(C2CNC2)S1
4620,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ccccc4)C[C@H]3C)nc21,*n1c(=O)n(C)c(=O)c2nc[nH]c21,C[C@@H]1CN(Cc2ccccc2)C[C@H]1c1nc2c(cnn2-n2c(=O)n(C)c(=O)c3nc[nH]c32)c(=O)[nH]1
4621,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(c4ncccn4)C3)nc21,*[C@H](C)C(=O)N1CC2(COC2)C1,C[C@H](c1nc2c(cnn2[C@H](C)C(=O)N2CC3(COC3)C2)c(=O)[nH]1)N1CC(c2ncccn2)C1
4622,*Cc1ccco1,*c1ccc(OCCN2CCCCC2)cc1,c1coc(Cc2ccc(OCCN3CCCCC3)cc2)c1
4623,*[C@H](C)C(=O)N1CC2(COC2)C1,*n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,C[C@H](C(=O)N1CC2(COC2)C1)n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1
4624,*c1cc(OC)c(OC)c(OC)c1,*OC[C@H](O)CO,COc1cc(OC[C@H](O)CO)cc(OC)c1OC
4625,*c1cnn2cc(-c3ccc(N4CCNCC4)cc3)cnc12,*C1CNC1,c1cc(N2CCNCC2)ccc1-c1cnc2c(C3CNC3)cnn2c1
4626,*c1ncccc1C#N,*N1CCN(C(=O)OCC)CC1,CCOC(=O)N1CCN(c2ncccc2C#N)CC1
4627,*c1cccnc1,*C(=O)CN(C)C,CN(C)CC(=O)c1cccnc1
4628,*C(=O)C(O)(c1ccccc1)c1ccccc1,*c1cc2c(cc1C)OCC1=NNC(=O)[C@@H](C)N12,Cc1cc2c(cc1C(=O)C(O)(c1ccccc1)c1ccccc1)N1C(=NNC(=O)[C@H]1C)CO2
4629,*CC(C)C,*c1ccc(CC(=O)N2CC[C@H](Oc3ncc(-c4cn(C)cn4)cc3C(N)=O)[C@H](F)C2)cc1,CC(C)Cc1ccc(CC(=O)N2CC[C@H](Oc3ncc(-c4cn(C)cn4)cc3C(N)=O)[C@H](F)C2)cc1
4630,*C(=O)c1ccccc1,*C(=O)c1cccc(C#Cc2ccc(N)nc2)c1,Nc1ccc(C#Cc2cccc(C(=O)C(=O)c3ccccc3)c2)cn1
4631,*C(=O)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2N)cc1,*CO,Nc1c(C(=O)NCc2ccc(C(=O)CO)cc2)cnn1-c1ccccc1
4632,*Nc1ccc2[nH]c(=O)c3ccccc3c2c1,*Cc1cc(O)cc(O)c1,O=c1[nH]c2ccc(NCc3cc(O)cc(O)c3)cc2c2ccccc12
4633,*N1CC[C@@H](N(C)C)C1,*c1ccc(C=Cc2cc(O)cc(O)c2)cc1,CN(C)[C@@H]1CCN(c2ccc(C=Cc3cc(O)cc(O)c3)cc2)C1
4634,*c1cc(-c2nnc(C)o2)ccc1C,*Nc1ccncc1Cl,Cc1nnc(-c2ccc(C)c(Nc3ccncc3Cl)c2)o1
4635,*N1CCOCC1,*C(=O)c1cnn2cc(C)c(-n3cnc(C)n3)nc12,Cc1ncn(-c2nc3c(C(=O)N4CCOCC4)cnn3cc2C)n1
4636,*c1nnc(C)c2cnc(N3CCOCC3)cc12,*NCc1cccc(C)c1C,Cc1cccc(CNc2nnc(C)c3cnc(N4CCOCC4)cc23)c1C
4637,*C(=O)Cc1c[nH]c2ccc(OC)cc12,*c1ccc(C(F)(F)F)cc1[N+](=O)[O-],COc1ccc2[nH]cc(CC(=O)c3ccc(C(F)(F)F)cc3[N+](=O)[O-])c2c1
4638,*C1CNC1,*n1cnc2c(=O)[nH]c(N)nc21,Nc1nc2c(ncn2C2CNC2)c(=O)[nH]1
4639,*[C@@H](C)c1ccc(C(F)(F)F)cc1,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,C[C@H](C(=O)C(O)(C(F)(F)F)C(F)(F)F)c1ccc(C(F)(F)F)cc1
4640,*[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,*C[C@H](O)CO,OC[C@@H](O)C[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
4641,*Nc1ccncc1Cl,*CCNC(=O)C(C#N)=Cc1ccc(O)cc1,N#CC(=Cc1ccc(O)cc1)C(=O)NCCNc1ccncc1Cl
4642,*N=O,*N[C@@H](CC(C)C)C(=O)NO,CC(C)C[C@H](NN=O)C(=O)NO
4643,*CC(=O)Nc1ccncc1Cl,*Cc1ccc2c[nH]nc2c1,O=C(CCc1ccc2c[nH]nc2c1)Nc1ccncc1Cl
4644,*c1nc(C)nc2cc(OC)c(OC)cc12,*C(=O)c1cccc([N+](=O)[O-])c1,COc1cc2nc(C)nc(C(=O)c3cccc([N+](=O)[O-])c3)c2cc1OC
4645,*NCc1ccccc1,*[C@@H](C)c1ccc(C(F)(F)F)cc1,C[C@H](NCc1ccccc1)c1ccc(C(F)(F)F)cc1
4646,*S(C)(=O)=O,*Cc1ncccn1,CS(=O)(=O)Cc1ncccn1
4647,*N1CCN(c2nnc(C)s2)CC1,*S(=O)(=O)c1ccc2ncsc2c1,Cc1nnc(N2CCN(S(=O)(=O)c3ccc4ncsc4c3)CC2)s1
4648,*n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21,*c1cccnc1N,Nc1ncccc1-n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21
4649,*[C@@H](C)c1ccc(C(F)(F)F)cc1,*N[C@@H](CC(C)C)C(=O)NO,CC(C)C[C@H](N[C@@H](C)c1ccc(C(F)(F)F)cc1)C(=O)NO
4650,*Nc1c(CC)cccc1CC,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,CCc1cccc(CC)c1NC(=O)C(O)(C(F)(F)F)C(F)(F)F
4651,*c1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1,*n1cnc2c(NCCN)ncnc21,Cc1ccc(-n2cnc3c(NCCN)ncnc32)cc1-c1ccc(C(=O)NCC2CC2)cc1
4652,*S(=O)(=O)c1ccc(OC)cc1,*CC(=O)N1CCc2ccccc21,COc1ccc(S(=O)(=O)CC(=O)N2CCc3ccccc32)cc1
4653,*Cc1c[nH]c2c(=O)[nH]c(N)nc12,*c1cn2ccc(N3CC[C@H](N)C3)cc2n1,Nc1nc2c(Cc3cn4ccc(N5CC[C@H](N)C5)cc4n3)c[nH]c2c(=O)[nH]1
4654,*[C@H](C)C(=O)N1CC2(COC2)C1,*c1cnc2c(-c3ccncc3)cnn2c1,C[C@H](C(=O)N1CC2(COC2)C1)c1cnc2c(-c3ccncc3)cnn2c1
4655,*Cc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,*c1cc(OCC(C)C)ccc1Cl,CC(C)COc1ccc(Cl)c(Cc2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)c1
4656,*[C@@H](C)c1ccc(C(F)(F)F)cc1,*c1cn2ccc(N3CC[C@H](N)C3)cc2n1,C[C@@H](c1ccc(C(F)(F)F)cc1)c1cn2ccc(N3CC[C@H](N)C3)cc2n1
4657,*C(=O)Cn1ccc2c(=O)n(C)ccc21,*Nc1cnn([C@@H](CCN(C)C)c2ccccc2)c1,CN(C)CC[C@@H](c1ccccc1)n1cc(NC(=O)Cn2ccc3c(=O)n(C)ccc32)cn1
4658,*C(C)C,*C(=O)C(C#N)=Cc1ccc(O)cc1,CC(C)C(=O)C(C#N)=Cc1ccc(O)cc1
4659,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,*n1cnc2c(NCCN)ncnc21,NCCNc1ncnc2c1ncn2-c1cnc2c(-c3ccnc4ccccc34)cnn2c1
4660,*c1ccc(N2CCOCC2)cc1,*N[C@@H](C)c1cccc(F)c1,C[C@H](Nc1ccc(N2CCOCC2)cc1)c1cccc(F)c1
4661,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,*CCNC(=O)C(C#N)=Cc1ccc2c[nH]nc2c1,N#CC(=Cc1ccc2c[nH]nc2c1)C(=O)NCCC(=O)C(O)(C(F)(F)F)C(F)(F)F
4662,*[C@H](C)C(=O)N1CC[C@H](F)C1,*c1cccc(C#N)c1,C[C@H](C(=O)N1CC[C@H](F)C1)c1cccc(C#N)c1
4663,*NC(C)(C)C,*Nc1c(CC)cccc1CC,CCc1cccc(CC)c1NNC(C)(C)C
4664,*c1cnc2c(-c3ccncc3)cnn2c1,*CCN,NCCc1cnc2c(-c3ccncc3)cnn2c1
4665,*N1CCN(C2=NCC(C)(C)S2)CC1,*C(=O)Cc1c[nH]c2ccc(OC)cc12,COc1ccc2[nH]cc(CC(=O)N3CCN(C4=NCC(C)(C)S4)CC3)c2c1
4666,*c1ccc(OCCN2CCCCC2)cc1,*Nc1ccncc1,c1cc(Nc2ccc(OCCN3CCCCC3)cc2)ccn1
4667,*C1CNC1,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(c4ncccn4)C3)nc21,C[C@H](c1nc2c(cnn2C2CNC2)c(=O)[nH]1)N1CC(c2ncccn2)C1
4668,*C(=O)c1cccc(C#Cc2ccc(N)nc2)c1,*CC(=O)[O-],Nc1ccc(C#Cc2cccc(C(=O)CC(=O)[O-])c2)cn1
4669,*NC1CCN(Cc2c[nH]c3ccccc23)CC1,*N1CCN(c2nnc(C)s2)CC1,Cc1nnc(N2CCN(NC3CCN(Cc4c[nH]c5ccccc45)CC3)CC2)s1
4670,*NCC1CC1,*Nc1ccncc1Cl,Clc1cnccc1NNCC1CC1
4671,*n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21,*c1nnc(CF)s1,O=c1[nH]c(Cc2ccccc2)nc2c1cnn2-c1nnc(CF)s1
4672,*N1CCN(C(=O)OCC)CC1,*n1ccnc1,CCOC(=O)N1CCN(n2ccnc2)CC1
4673,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,C[C@@H]1CN(C(=O)C(O)(C(F)(F)F)C(F)(F)F)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1
4674,*c1ncnc2sc(CC(F)F)cc12,*C(=O)c1cccc(C#Cc2ccc(N)nc2)c1,Nc1ccc(C#Cc2cccc(C(=O)c3ncnc4sc(CC(F)F)cc34)c2)cn1
4675,*C(=O)Cc1cccc(C#Cc2cccnc2)c1,*CCC(C)(C)O,CC(C)(O)CCC(=O)Cc1cccc(C#Cc2cccnc2)c1
4676,*N1C[C@@H](C)O[C@@H](C)C1,*N=O,C[C@@H]1CN(N=O)C[C@H](C)O1
4677,*c1cncnc1,*c1ccccc1,c1ccc(-c2cncnc2)cc1
