id,frag1,frag2,new_smiles
588,*c1cccc(NC(=O)c2cc(-c3nnn[nH]3)cc(C(F)(F)F)c2)c1,*CCO,O=C(Nc1cccc(CCO)c1)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1
589,*c1cccc(C)c1C,*CCNc1c(NCCCCCCO)c(=O)c1=O,Cc1cccc(CCNc2c(NCCCCCCO)c(=O)c2=O)c1C
590,*C=O,*c1cccc(NC(=O)c2cc(-c3ccccn3)cc(C(F)(F)F)c2)c1,O=Cc1cccc(NC(=O)c2cc(-c3ccccn3)cc(C(F)(F)F)c2)c1
591,*Cc1cnccn1,*CC[C@@H](N)C(=O)[O-],N[C@H](CCCc1cnccn1)C(=O)[O-]
592,*NCc1nc2ccccc2[nH]1,*CCOC,COCCNCc1nc2ccccc2[nH]1
593,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,*CCOCCOCCOCCO,O=C(CCOCCOCCOCCO)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1
594,*n1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21,*NCc1nc2ccccc2[nH]1,Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccccc1)cn2NCc1nc2ccccc2[nH]1
595,*N1CCCCCC1,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,O=C(c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1)N1CCCCCC1
596,*CCOCCOCCOCC,*CCOCCOCCOCCO,CCOCCOCCOCCCCOCCOCCOCCO
597,*C=O,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,O=C[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1
598,*CCOCCO,*CCOCCOCCOCCOC,COCCOCCOCCOCCCCOCCO
599,*CCOCCOC,*CCOCCOCC,CCOCCOCCCCOCCOC
600,*N1CCCCCC1,*CCNc1c(NCCCCCCO)c(=O)c1=O,O=c1c(NCCCCCCO)c(NCCN2CCCCCC2)c1=O
601,*C(=O)[C@@H](N)Cc1ccccc1,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,N[C@@H](Cc1ccccc1)C(=O)[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1
602,*C=O,*c1c(NCCCCCCO)c(=O)c1=O,O=Cc1c(NCCCCCCO)c(=O)c1=O
603,*n1cccn1,*C(=O)[C@@H](N)Cc1ccccc1,N[C@@H](Cc1ccccc1)C(=O)n1cccn1
604,*CCOCCOCCOCCOCCOCC,*C(=O)c1ccccc1[SeH],CCOCCOCCOCCOCCOCCC(=O)c1ccccc1[SeH]
605,*OC,*c1ccccn1,COc1ccccn1
606,*Cc1cnccn1,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,O=C(Cc1cnccn1)c1cc(-n2cccn2)cc(C(F)(F)F)c1
607,*c1cccc(C)c1C,*CCOCCOCCOCCOCCO,Cc1cccc(CCOCCOCCOCCOCCO)c1C
608,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,*CCNCCO,O=C(CCNCCO)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1
609,*C(C)=O,*c1nnn[nH]1,CC(=O)c1nnn[nH]1
610,*n1cnc2c(N)nccc21,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,Nc1nccc2c1ncn2C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1
611,*CCOCCOCCOCCOCCOCCOCCO,*c1ccccc1C(=O)O,O=C(O)c1ccccc1CCOCCOCCOCCOCCOCCOCCO
612,*C=O,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,COCC[n+]1c2c(n(C=O)c1C)C(=O)c1ccccc1C2=O
613,*CCOCC,*c1c(NCCOCCO)c(=O)c1=O,CCOCCc1c(NCCOCCO)c(=O)c1=O
614,*CCOCCOCCOCCO,*C=O,O=CCCOCCOCCOCCO
615,*CCOCCOCCOCC,*NC,CCOCCOCCOCCNC
616,*C(=O)COC,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,COCC(=O)[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1
617,*n1cnc2c(N)nccc21,*c1nnn[nH]1,Nc1nccc2c1ncn2-c1nnn[nH]1
618,*CCOCCOCC,*c1c(NCCOCCO)c(=O)c1=O,CCOCCOCCc1c(NCCOCCO)c(=O)c1=O
619,*NCc1nc2ccccc2[nH]1,*CCO,OCCNCc1nc2ccccc2[nH]1
620,*CCOCCOCCOCCOCCOCC,*n1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21,CCOCCOCCOCCOCCOCCn1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21
621,*OC,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,CO[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1
622,*CCOC,*CC[C@@H](N)C(=O)[O-],COCCCC[C@@H](N)C(=O)[O-]
623,*Nc1ccccc1,*CCOCCOCCOCCOCCOCCO,OCCOCCOCCOCCOCCOCCNc1ccccc1
624,*CCOCCOCCOCC,*C(=O)c1ccccc1Nc1cccc(C)c1C,CCOCCOCCOCCC(=O)c1ccccc1Nc1cccc(C)c1C
625,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,*c1ccccc1C(=O)O,O=C(O)c1ccccc1C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1
626,*CCO,*C(=O)c1ccccc1Nc1cccc(C)c1C,Cc1cccc(Nc2ccccc2C(=O)CCO)c1C
627,*CCCCCCO,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,O=C(CCCCCCO)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1
628,*CCOCCO,*C=O,O=CCCOCCO
629,*C(=O)[C@@H](N)C[C@@H](N)Cc1ccccc1,*CCOCCOCCOCC,CCOCCOCCOCCC(=O)[C@@H](N)C[C@@H](N)Cc1ccccc1
630,*Nc1ccccc1,*C(C)=O,CC(=O)Nc1ccccc1
631,*C(=O)c1ccccc1Nc1cccc(C)c1C,*C(=O)[C@@H](N)C[C@@H](N)Cc1ccccc1,Cc1cccc(Nc2ccccc2C(=O)C(=O)[C@@H](N)C[C@@H](N)Cc2ccccc2)c1C
632,*C(=O)c1ccccc1[SeH],*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2C(=O)c1ccccc1[SeH]
633,*C(=O)c1ccccc1[SeH],*c1sc2cc(C)ccc2[n+]1C,Cc1ccc2c(c1)sc(C(=O)c1ccccc1[SeH])[n+]2C
634,*CCCCCCO,*Nc1ccccc1,OCCCCCCNc1ccccc1
635,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,*CC[C@@H](N)C(=O)[O-],COCC[n+]1c2c(n(CC[C@@H](N)C(=O)[O-])c1C)C(=O)c1ccccc1C2=O
636,*CCCCCCO,*CCOCCO,OCCCCCCCCOCCO
637,*n1cccn1,*CCOCCOCCOCCOCCOCCOCCO,OCCOCCOCCOCCOCCOCCOCCn1cccn1
638,*CCS,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,O=[P@H]([O-])OC[C@H]1O[C@@H](CCS)[C@@H](F)[C@@H]1O
639,*CCOCCOCCOCCOCCO,*C(=O)c1ccc(S)cc1,O=C(CCOCCOCCOCCOCCO)c1ccc(S)cc1
640,*OC,*CCOCCOCCO,COCCOCCOCCO
641,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,*CCCCCCO,COCC[n+]1c2c(n(CCCCCCO)c1C)C(=O)c1ccccc1C2=O
642,*c1sc2cc(C)ccc2[n+]1C,*c1ccccc1C(=O)O,Cc1ccc2c(c1)sc(-c1ccccc1C(=O)O)[n+]2C
643,*CCNCCO,*CCOCCOCC,CCOCCOCCCCNCCO
644,*CCOCC,*CCO,CCOCCCCO
645,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,*n1cccn1,O=[P@H]([O-])OC[C@H]1O[C@@H](n2cccn2)[C@@H](F)[C@@H]1O
646,*c1cccc(C)c1C,*CCCCCCO,Cc1cccc(CCCCCCO)c1C
647,*C(=O)COC,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,COCC(=O)[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F
648,*CCO,*C=O,O=CCCO
649,*n1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21,*N(C)C,CN(C)n1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21
650,*NCc1nc2ccccc2[nH]1,*N1C=CCC(C(N)=O)=C1,NC(=O)C1=CN(NCc2nc3ccccc3[nH]2)C=CC1
651,*C=O,*CC[C@@H](N)C(=O)[O-],N[C@H](CCC=O)C(=O)[O-]
652,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,*CCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCC[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1
653,*CCCCCCO,*c1sc2cc(C)ccc2[n+]1C,Cc1ccc2c(c1)sc(CCCCCCO)[n+]2C
654,*n1cccn1,*Cc1cnccn1,c1cnn(Cc2cnccn2)c1
655,*c1ccccn1,*CCOCC,CCOCCc1ccccn1
656,*C(=O)c1ccc(S)cc1,*CCOCCOCCOCCOCCOCCOCCO,O=C(CCOCCOCCOCCOCCOCCOCCO)c1ccc(S)cc1
657,*n1cccn1,*C(=O)COC,COCC(=O)n1cccn1
658,*NC,*CCOCCOCCOCCOCCO,CNCCOCCOCCOCCOCCO
659,*O,*CCOCCOCCOCCO,OCCOCCOCCOCCO
660,*n1cnc2c(N)nccc21,*C(=O)[C@@H](N)C[C@@H](N)Cc1ccccc1,Nc1nccc2c1ncn2C(=O)[C@@H](N)C[C@@H](N)Cc1ccccc1
661,*NC,*CCOCCOCCO,CNCCOCCOCCO
662,*CCNc1c(NCCCCCCO)c(=O)c1=O,*CCOCCOCCOC,COCCOCCOCCCCNc1c(NCCCCCCO)c(=O)c1=O
663,*C=O,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,O=C[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F
664,*C=O,*c1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1,Cc1cc(C)nc(C(N)=Nc2nc(C=O)cc3ccccc23)n1
665,*CCOCCOCCOCCOCCOCCO,*C(=O)COC,COCC(=O)CCOCCOCCOCCOCCOCCO
666,*N(C)C,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,COCC[n+]1c2c(n(N(C)C)c1C)C(=O)c1ccccc1C2=O
667,*[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1,*C(=O)c1ccccc1Nc1cccc(C)c1C,Cc1cccc(Nc2ccccc2C(=O)[C@@H]2CC(O)=C(CO[P@@H](=O)[O-])O2)c1C
668,*CCOCC,*C(=O)c1ccnc2[nH]c(O)nc12,CCOCCC(=O)c1ccnc2[nH]c(O)nc12
669,*CCOCCOCCOCC,*c1c(NCCOCCO)c(=O)c1=O,CCOCCOCCOCCc1c(NCCOCCO)c(=O)c1=O
670,*c1ccc(N(C)C)cc1,*n1cnc2c(N)nccc21,CN(C)c1ccc(-n2cnc3c(N)nccc32)cc1
671,*CCOC,*CCOCCOCCOCCO,COCCCCOCCOCCOCCO
672,*c1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1,*CCNCCO,Cc1cc(C)nc(C(N)=Nc2nc(CCNCCO)cc3ccccc23)n1
673,*c1c(NCCOCCO)c(=O)c1=O,*C=O,O=Cc1c(NCCOCCO)c(=O)c1=O
674,*n1cc(C(=O)[O-])c(N)nc1=O,*C(=O)c1ccc(S)cc1,Nc1nc(=O)n(C(=O)c2ccc(S)cc2)cc1C(=O)[O-]
675,*n1cnc2c(N)nccc21,*CCOCCO,Nc1nccc2c1ncn2CCOCCO
676,*n1cnc2c(N)ncnc21,*c1nnn[nH]1,Nc1ncnc2c1ncn2-c1nnn[nH]1
677,*N1C=CCC(C(N)=O)=C1,*Nc1cccc(-c2nnn[nH]2)c1,NC(=O)C1=CN(Nc2cccc(-c3nnn[nH]3)c2)C=CC1
678,*CCOCCOCCOCCOCCOCC,*n1cccn1,CCOCCOCCOCCOCCOCCn1cccn1
679,*CCOCCOCCOCCOCCOCC,*c1ccccn1,CCOCCOCCOCCOCCOCCc1ccccn1
680,*CCOCCOCCO,*CCOCC,CCOCCCCOCCOCCO
681,*CCO,*CCOCCOC,COCCOCCCCO
682,*c1nc(N)[nH]c(=O)c1NC=O,*CCCCCCO,Nc1nc(CCCCCCO)c(NC=O)c(=O)[nH]1
683,*N(C)C,*CCOCCOCC,CCOCCOCCN(C)C
684,*c1cccc(C)c1C,*C(=O)c1ccc(S)cc1,Cc1cccc(C(=O)c2ccc(S)cc2)c1C
685,*CCOC,*n1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21,COCCn1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21
686,*c1nc(N)[nH]c(=O)c1NC=O,*c1ccccc1C(=O)O,Nc1nc(-c2ccccc2C(=O)O)c(NC=O)c(=O)[nH]1
687,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,*N[C@H]1CO[C@H](CO)[C@@H](O)[C@@H]1O,COCC[n+]1c2c(n(N[C@H]3CO[C@H](CO)[C@@H](O)[C@@H]3O)c1C)C(=O)c1ccccc1C2=O
688,*O,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2O
689,*CCOCCOCCOCCOCCOCC,*c1cccc(C)c1C,CCOCCOCCOCCOCCOCCc1cccc(C)c1C
690,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,*CCOCCOC,COCCOCC[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1
691,*c1c(NCCCCCCO)c(=O)c1=O,*n1cccn1,O=c1c(NCCCCCCO)c(-n2cccn2)c1=O
692,*CCOCCOCCOCC,*CCOCCOCCOCCOCCOCCO,CCOCCOCCOCCCCOCCOCCOCCOCCOCCO
693,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,*C(=O)c1ccc(S)cc1,O=C(c1ccc(S)cc1)[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1
694,*CCOCCO,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,O=[P@H]([O-])OC[C@H]1O[C@@H](CCOCCO)[C@@H](F)[C@@H]1O
695,*N1CCCCCC1,*CCOCCOCCOCCOCCOCCO,OCCOCCOCCOCCOCCOCCN1CCCCCC1
696,*N(C)C,*c1sc2cc(C)ccc2[n+]1C,Cc1ccc2c(c1)sc(N(C)C)[n+]2C
697,*CCO,*CCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCCCO
698,*C(=O)c1ccccc1[SeH],*N1C=CCC(C(N)=O)=C1,NC(=O)C1=CN(C(=O)c2ccccc2[SeH])C=CC1
699,*n1c(Cl)nc2c(=O)[nH]c(N)nc21,*n1cccn1,Nc1nc2c(nc(Cl)n2-n2cccn2)c(=O)[nH]1
700,*CCOC,*CCOCCOCCO,COCCCCOCCOCCO
701,*NCc1nc2ccccc2[nH]1,*c1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1,Cc1cc(C)nc(C(N)=Nc2nc(NCc3nc4ccccc4[nH]3)cc3ccccc23)n1
702,*n1cnc2c(N)ncnc21,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,Nc1ncnc2c1ncn2C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1
703,*c1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1,*CCCCCCO,Cc1cc(C)nc(C(N)=Nc2nc(CCCCCCO)cc3ccccc23)n1
704,*C(C)=O,*CCOCCOC,COCCOCCC(C)=O
705,*n1cnc2c(N)nccc21,*Cc1cnccn1,Nc1nccc2c1ncn2Cc1cnccn1
706,*c1ccccc1C(=O)O,*CCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCc1ccccc1C(=O)O
707,*CCOCCOCCOCCOCCOCCO,*c1ccc(N(C)C)cc1,CN(C)c1ccc(CCOCCOCCOCCOCCOCCO)cc1
708,*n1cnc2c(N)nccc21,*CCOCC,CCOCCn1cnc2c(N)nccc21
709,*NCc1nc2ccccc2[nH]1,*C(=O)COC,COCC(=O)NCc1nc2ccccc2[nH]1
710,*c1ccccn1,*c1ccccc1C(=O)O,O=C(O)c1ccccc1-c1ccccn1
711,*CCOCCOCCOCCOCCOCC,*C(=O)c1ccccc1Nc1cccc(C)c1C,CCOCCOCCOCCOCCOCCC(=O)c1ccccc1Nc1cccc(C)c1C
712,*CCNCCO,*CCNc1c(NCCCCCCO)c(=O)c1=O,O=c1c(NCCCCCCO)c(NCCCCNCCO)c1=O
713,*CCS,*c1c(NCCCCCCO)c(=O)c1=O,O=c1c(CCS)c(NCCCCCCO)c1=O
714,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,*CCOCCOCCOC,COCCOCCOCC[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1
715,*CCOCCOCCOCC,*CCCCCCO,CCOCCOCCOCCCCCCCCO
716,*n1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21,*CCOCCOCCOCC,CCOCCOCCOCCn1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21
717,*CCOCCOCCOCCOCCO,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,O=[P@H]([O-])OC[C@H]1O[C@@H](CCOCCOCCOCCOCCO)C[C@@H]1O
718,*CCOCCOCCOCCOCCO,*CCOCCOCCOCCOCC,CCOCCOCCOCCOCCCCOCCOCCOCCOCCO
719,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,*C(=O)COC,COCC(=O)[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1
720,*CCOCCOCCOCCOCCOCCOCCOCC,*CCCCCCO,CCOCCOCCOCCOCCOCCOCCOCCCCCCCCO
721,*c1c(NCCCCCCO)c(=O)c1=O,*CCNCCO,O=c1c(CCNCCO)c(NCCCCCCO)c1=O
722,*Nc1cccc(-c2nnn[nH]2)c1,*CCOCCOCCOCC,CCOCCOCCOCCNc1cccc(-c2nnn[nH]2)c1
723,*CCO,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2CCO
724,*Nc1cccc(-c2nnn[nH]2)c1,*c1ccccn1,c1ccc(Nc2cccc(-c3nnn[nH]3)c2)nc1
725,*c1cccc(NC(=O)c2cc(-n3cccn3)cc(C(F)(F)F)c2)c1,*CCOCCO,O=C(Nc1cccc(CCOCCO)c1)c1cc(-n2cccn2)cc(C(F)(F)F)c1
726,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,*CCS,O=[P@H]([O-])OC[C@H]1O[C@@H](CCS)C[C@@H]1O
727,*c1sc2cc(C)ccc2[n+]1C,*c1ccc(N(C)C)cc1,Cc1ccc2c(c1)sc(-c1ccc(N(C)C)cc1)[n+]2C
728,*n1cccn1,*CCOCCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCOCCn1cccn1
729,*C(=O)c1ccccc1[SeH],*c1c(NCCOCCO)c(=O)c1=O,O=C(c1ccccc1[SeH])c1c(NCCOCCO)c(=O)c1=O
730,*CCOCCOCCOCCOCCOCC,*CCOCCOCCO,CCOCCOCCOCCOCCOCCCCOCCOCCO
731,*CCOCCOCCO,*CC[C@@H](N)C(=O)[O-],N[C@H](CCCCOCCOCCO)C(=O)[O-]
732,*C(=O)[C@@H](N)Cc1ccccc1,*C(C)=O,CC(=O)C(=O)[C@@H](N)Cc1ccccc1
733,*CCOCCOCCOCCOCCOCCOCCO,*CCOC,COCCCCOCCOCCOCCOCCOCCOCCO
734,*n1cnc2c(N)nccc21,*CCOCCOCCOCC,CCOCCOCCOCCn1cnc2c(N)nccc21
735,*C(C)=O,*CCOCCO,CC(=O)CCOCCO
736,*C(=O)c1ccc(S)cc1,*OC,COC(=O)c1ccc(S)cc1
737,*c1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1,*CCOCCOCC,CCOCCOCCc1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1
738,*c1ccccc1C(=O)O,*CCOCCOCCOCCOC,COCCOCCOCCOCCc1ccccc1C(=O)O
739,*N1C=CCC(C(N)=O)=C1,*CCNc1c(NCCCCCCO)c(=O)c1=O,NC(=O)C1=CN(CCNc2c(NCCCCCCO)c(=O)c2=O)C=CC1
740,*CCOCCOCCOCCOC,*CCOCCOCCOCCOCCO,COCCOCCOCCOCCCCOCCOCCOCCOCCO
741,*N1CCCCCC1,*Nc1ccccc1,c1ccc(NN2CCCCCC2)cc1
742,*Nc1ccccc1,*N1C=CCC(C(N)=O)=C1,NC(=O)C1=CN(Nc2ccccc2)C=CC1
743,*c1nnn[nH]1,*CCNCCO,OCCNCCc1nnn[nH]1
744,*N1CCCCCC1,*C(C)=O,CC(=O)N1CCCCCC1
745,*c1cccc(NC(=O)c2cc(-c3ccccn3)cc(C(F)(F)F)c2)c1,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2-c1cccc(NC(=O)c2cc(-c3ccccn3)cc(C(F)(F)F)c2)c1
746,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,O=C(C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1
747,*CCOCCOCCOCCOCC,*CCOCCOCCOCC,CCOCCOCCOCCCCOCCOCCOCCOCC
748,*CCOCCO,*CCS,OCCOCCCCS
749,*c1nnn[nH]1,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,COCC[n+]1c2c(n(-c3nnn[nH]3)c1C)C(=O)c1ccccc1C2=O
750,*n1c(Cl)nc2c(=O)[nH]c(N)nc21,*OC,COn1c(Cl)nc2c(=O)[nH]c(N)nc21
751,*CCCCCCO,*CCS,OCCCCCCCCS
752,*N[C@H]1CO[C@H](CO)[C@@H](O)[C@@H]1O,*CCOCCOCCOCCOC,COCCOCCOCCOCCN[C@H]1CO[C@H](CO)[C@@H](O)[C@@H]1O
753,*CCOC,*CCNc1c(NCCCCCCO)c(=O)c1=O,COCCCCNc1c(NCCCCCCO)c(=O)c1=O
754,*CCOCCOCCOCCOCCO,*Cc1cnccn1,OCCOCCOCCOCCOCCCc1cnccn1
755,*c1ccccc1C(=O)O,*c1c(NCCOCCO)c(=O)c1=O,O=C(O)c1ccccc1-c1c(NCCOCCO)c(=O)c1=O
756,*c1nnn[nH]1,*CCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCc1nnn[nH]1
757,*c1ccccn1,*CCOCCOCCO,OCCOCCOCCc1ccccn1
758,*c1ccc(N(C)C)cc1,*C(=O)c1cc(-c2nnn[nH]2)cc(C(F)(F)F)c1,CN(C)c1ccc(C(=O)c2cc(-c3nnn[nH]3)cc(C(F)(F)F)c2)cc1
759,*CCOCCOCC,*[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F,CCOCCOCC[C@@H]1O[C@H](CO[P@H](=O)[O-])[C@@H](O)[C@@H]1F
760,*CCOCCOCCOCCOCCOCCOCC,*c1sc2cc(C)ccc2[n+]1C,CCOCCOCCOCCOCCOCCOCCc1sc2cc(C)ccc2[n+]1C
761,*CCOCCOCCOCCOCCO,*CCOCCOCCOC,COCCOCCOCCCCOCCOCCOCCOCCO
762,*CCOCCOCCOCCOCCOCCO,*c1c(NCCCCCCO)c(=O)c1=O,O=c1c(CCOCCOCCOCCOCCOCCO)c(NCCCCCCO)c1=O
763,*CCS,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,COCC[n+]1c2c(n(CCS)c1C)C(=O)c1ccccc1C2=O
764,*CCOCCOCCOCCOCCOCC,*C(=O)c1ccnc2[nH]c(O)nc12,CCOCCOCCOCCOCCOCCC(=O)c1ccnc2[nH]c(O)nc12
765,*c1c(NCCCCCCO)c(=O)c1=O,*CCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCc1c(NCCCCCCO)c(=O)c1=O
766,*CCOCC,*c1c(NCCCCCCO)c(=O)c1=O,CCOCCc1c(NCCCCCCO)c(=O)c1=O
767,*CCOCCOCCO,*CCOCCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCOCCCCOCCOCCO
768,*n1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21,*CCOCCOCCOC,COCCOCCOCCn1c[n+](Cc2ccccc2)c2c(=O)[nH]c(N)nc21
769,*NCc1nc2ccccc2[nH]1,*[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1,O=[P@@H]([O-])OCC1=C(O)C[C@@H](NCc2nc3ccccc3[nH]2)O1
770,*N1CCO[C@H](C)C1,*Nc1cccc(-c2nnn[nH]2)c1,C[C@@H]1CN(Nc2cccc(-c3nnn[nH]3)c2)CCO1
771,*C(=O)c1cc(-c2ccccn2)cc(C(F)(F)F)c1,*CCOC,COCCC(=O)c1cc(-c2ccccn2)cc(C(F)(F)F)c1
772,*NCc1nc2ccccc2[nH]1,*CCOCCOCCOCCO,OCCOCCOCCOCCNCc1nc2ccccc2[nH]1
773,*N[C@H]1CO[C@H](CO)[C@@H](O)[C@@H]1O,*N1C=CCC(C(N)=O)=C1,NC(=O)C1=CN(N[C@H]2CO[C@H](CO)[C@@H](O)[C@@H]2O)C=CC1
774,*CCS,*N(C)C,CN(C)CCS
775,*n1cccn1,*Nc1cccc(-c2nnn[nH]2)c1,c1cc(Nn2cccn2)cc(-c2nnn[nH]2)c1
776,*c1cccc(C)c1C,*N1CCCCCC1,Cc1cccc(N2CCCCCC2)c1C
777,*CCOCCOCC,*c1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,CCOCCOCCc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1
778,*CCCCCCO,*C(=O)COC,COCC(=O)CCCCCCO
779,*n1c(Cl)nc2c(=O)[nH]c(N)nc21,*Cc1cnccn1,Nc1nc2c(nc(Cl)n2Cc2cnccn2)c(=O)[nH]1
780,*[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1,*C(=O)c1ccc(S)cc1,O=C(c1ccc(S)cc1)[C@@H]1CC(O)=C(CO[P@@H](=O)[O-])O1
781,*O,*c1ccccn1,Oc1ccccn1
782,*C(=O)c1ccccc1[SeH],*C(=O)COC,COCC(=O)C(=O)c1ccccc1[SeH]
783,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,*n1cnc2c(N)nccc21,Nc1nccc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1
784,*N(C)C,*CCOCCOCCOCCOCCOCCO,CN(C)CCOCCOCCOCCOCCOCCO
785,*N1CCO[C@H](C)C1,*CCNCCO,C[C@@H]1CN(CCNCCO)CCO1
786,*n1c(Cl)nc2c(=O)[nH]c(N)nc21,*CCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCn1c(Cl)nc2c(=O)[nH]c(N)nc21
