id,frag1,frag2,new_smiles
6064,*Cc1ccc(Cl)c(O[C@H](C)C(=O)[O-])c1,*C[C@@H](O)CNC(=O)c1cccc(-c2ccccn2)c1,C[C@@H](Oc1cc(CC[C@@H](O)CNC(=O)c2cccc(-c3ccccn3)c2)ccc1Cl)C(=O)[O-]
6065,*c1ncn[nH]1,*CCCCCCCC,CCCCCCCCc1ncn[nH]1
6066,*C(=O)[C@H]1Cc2ccccc2CN1,*N1CCN(C(=O)CC(F)(F)F)CC1,O=C(CC(F)(F)F)N1CCN(C(=O)[C@H]2Cc3ccccc3CN2)CC1
6067,*NCC1C=C1,*c1ccc2cc(Br)c(N)nc2c1,Nc1nc2cc(NCC3C=C3)ccc2cc1Br
6068,*C(=O)[C@@](C)(O)COc1ccc(Cl)c(F)c1,*NCc1ccc(C(=O)O)cc1,C[C@](O)(COc1ccc(Cl)c(F)c1)C(=O)NCc1ccc(C(=O)O)cc1
6069,*N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,*C(=C)C(=O)O,C=C(N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC)C(=O)O
6070,*C(=O)C1(c2ccc(-c3ccc(C4CC4)nc3)cc2)COC1,*NCc1ccc(S(=O)(=O)NC)cc1,CNS(=O)(=O)c1ccc(CNC(=O)C2(c3ccc(-c4ccc(C5CC5)nc4)cc3)COC2)cc1
6071,*c1ccc(C)cc1CC(=O)O,*CCC=CCC=CC,CC=CCC=CCCc1ccc(C)cc1CC(=O)O
6072,*c1ccc(N2CCNCC2)nc1,*C(=O)c1cccc(F)c1,O=C(c1ccc(N2CCNCC2)nc1)c1cccc(F)c1
6073,*c1cccc(CC=C)c1OC(=O)COC,*N[C@@H](CC)c1ccccc1,C=CCc1cccc(N[C@@H](CC)c2ccccc2)c1OC(=O)COC
6074,*c1ccc(C(=O)N[C@H](C(=O)[O-])C(C)C)cc1,*CC[C@](C(N)=O)(c1ccccc1)c1ccccn1,CC(C)[C@H](NC(=O)c1ccc(CC[C@](C(N)=O)(c2ccccc2)c2ccccn2)cc1)C(=O)[O-]
6075,*[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,*c1cc(CN2CCN(C)CC2)ccc1-c1c[nH]c2ccncc12,CN1CCN(Cc2ccc(-c3c[nH]c4ccncc34)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2)CC1
6076,*N1C[C@@H](C)O[C@@H](C)C1,*c1cccc(Cc2nn(-c3ccccc3)nc2CC(=O)O)c1,C[C@@H]1CN(c2cccc(Cc3nn(-c4ccccc4)nc3CC(=O)O)c2)C[C@H](C)O1
6077,*CCC1CCCCC1,*C(F)(F)F,FC(F)(F)CCC1CCCCC1
6078,*C(=O)c1cccc(OCCC2CCCCC2)c1,*c1nnc(Cc2c(C)nn(C)c2C)o1,Cc1nn(C)c(C)c1Cc1nnc(C(=O)c2cccc(OCCC3CCCCC3)c2)o1
6079,*c1cc(OC)c(OC)cc1NC(=O)[C@H]1CC(=O)c2ccccc2O1,*CC(=O)O,COc1cc(CC(=O)O)c(NC(=O)[C@H]2CC(=O)c3ccccc3O2)cc1OC
6080,*CC(=O)Nc1cccc(OC)c1,*[C@H](C(=O)[O-])c1ccc(C(C)C)cc1,COc1cccc(NC(=O)C[C@H](C(=O)[O-])c2ccc(C(C)C)cc2)c1
6081,*c1ccc(C#N)cc1,*c1ccc(F)c(F)c1F,N#Cc1ccc(-c2ccc(F)c(F)c2F)cc1
6082,*CCOCCOCCO,*c1c2c(nc3ccccc13)CCCC2,OCCOCCOCCc1c2c(nc3ccccc13)CCCC2
6083,*Cc1ccc(CC(=O)NCc2ccc(O)c(OC)c2)cc1,*c1cccs1,COc1cc(CNC(=O)Cc2ccc(Cc3cccs3)cc2)ccc1O
6084,*c1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cc(F)c(OC3CCOCC3)cc2C1,*C(=O)CO,CS(=O)(=O)c1ccc(C(=O)CO)c(C(=O)N2Cc3cc(F)c(OC4CCOCC4)cc3C2)c1
6085,*Nc1ncc(C)s1,*C(=O)CCCOc1cccc(S(C)(=O)=O)c1,Cc1cnc(NC(=O)CCCOc2cccc(S(C)(=O)=O)c2)s1
6086,*Nc1cc(-c2cccs2)nn1-c1ccc(F)cc1,*C(=O)c1ccc(CN2CCN(C)CC2)cc1,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4cccs4)nn3-c3ccc(F)cc3)cc2)CC1
6087,*c1nc(OC)nc(N2CCNCC2)n1,*Cc1cc(-c2ccsc2)cs1,COc1nc(Cc2cc(-c3ccsc3)cs2)nc(N2CCNCC2)n1
6088,*c1cc(Nc2ccc(OC(F)(F)F)cc2)ncn1,*CCO,OCCc1cc(Nc2ccc(OC(F)(F)F)cc2)ncn1
6089,*CCCCCCC,*C(=O)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,CCCCCCCC(=O)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1
6090,*c1cnc(N2CCN(C(=O)CO)[C@H](C)C2)nc1,*C(=O)c1ccc(Br)s1,C[C@@H]1CN(c2ncc(C(=O)c3ccc(Br)s3)cn2)CCN1C(=O)CO
6091,*[C@H](C)c1ccccc1F,*S(=O)(=O)Cc1ccccc1,C[C@H](c1ccccc1F)S(=O)(=O)Cc1ccccc1
6092,*CCOc1ccc([C@@H](O)c2ccncc2)cc1,*Cc1ccnc(F)c1,O[C@@H](c1ccncc1)c1ccc(OCCCc2ccnc(F)c2)cc1
6093,*c1ccc2c(c1)OCO2,*C(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C,CC(C)(C)[C@H](NC(=O)C1(F)CC1)C(=O)N1C[C@H](O)C[C@H]1C(=O)c1ccc2c(c1)OCO2
6094,*C(=O)C1CCS(=O)(=O)CC1,*CCCN(C)C,CN(C)CCCC(=O)C1CCS(=O)(=O)CC1
6095,*CCCOC(=O)c1cc(OC)c(OC)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1,COc1cc(CC(=O)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)ccc1O
6096,*CCC[N+]1=CCNC1,*Nc1ccc(C)cc1,Cc1ccc(NCCC[N+]2=CCNC2)cc1
6097,*c1ccc2c(c1)OCO2,*n1ccc2c(OC(C)(C)C(=O)O)cccc21,CC(C)(Oc1cccc2c1ccn2-c1ccc2c(c1)OCO2)C(=O)O
6098,*C(=O)[C@H](CO)NC(=O)CCCCCCCCCN,*C1Cc2ccccc2C1,NCCCCCCCCCC(=O)N[C@@H](CO)C(=O)C1Cc2ccccc2C1
6099,*Nc1ccc2[nH]cc(C3CCNCC3)c2c1,*NCc1ccn[nH]1,c1cc(CNNc2ccc3[nH]cc(C4CCNCC4)c3c2)[nH]n1
6100,*c1ccccn1,*[C@@H]1O[C@@H](C)[C@H](O)[C@@H](OC(=O)c2c3ccccc3cc3ccccc23)[C@H]1O,C[C@@H]1O[C@@H](c2ccccn2)[C@H](O)[C@H](OC(=O)c2c3ccccc3cc3ccccc23)[C@H]1O
6101,*NCc1cc(C[C@H](CC)C(=O)[O-])ccc1OCCCC,*C[C@@H](O)[C@@H](N)CO,CCCCOc1ccc(C[C@H](CC)C(=O)[O-])cc1CNC[C@@H](O)[C@@H](N)CO
6102,*Cc1ccc(N2CCN(C(C)=O)CC2)cc1F,*c1ccnc2cc(OC)ccc12,COc1ccc2c(Cc3ccc(N4CCN(C(C)=O)CC4)cc3F)ccnc2c1
6103,*[C@H](CCN1CCOCC1)CSc1ccccc1,*c1cccc(F)c1,Fc1cccc([C@H](CCN2CCOCC2)CSc2ccccc2)c1
6104,*CC=C(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,*N[C@H]1CCCC[C@H]1C(=O)[O-],CC(=CCN[C@H]1CCCC[C@H]1C(=O)[O-])c1cc(C(C)(C)C)cc(C(C)(C)C)c1
6105,*c1ncn(CCC[N+]2=CCNC2)c1CC(C)C,*OC[C@@H](O)COP(=O)(O)O,CC(C)Cc1c(OC[C@@H](O)COP(=O)(O)O)ncn1CCC[N+]1=CCNC1
6106,*CCOCCOCCOCCOCCO,*c1cccc(OC)c1F,COc1cccc(CCOCCOCCOCCOCCO)c1F
6107,*C(=O)CCc1ccccc1,*[C@H]1O[C@H](CO)[C@H](O)C[C@H]1O,O=C(CCc1ccccc1)[C@H]1O[C@H](CO)[C@H](O)C[C@H]1O
6108,*c1ccccc1C(=O)NC(=N)Cc1cccc(OC)c1,*C(=O)CCc1ccccc1,COc1cccc(CC(=N)NC(=O)c2ccccc2C(=O)CCc2ccccc2)c1
6109,*OC[C@@H](CC)CCCC,*NCCC[N+](C)(C)CCCS(=O)(=O)[O-],CCCC[C@H](CC)CONCCC[N+](C)(C)CCCS(=O)(=O)[O-]
6110,*C(=O)c1cc(OC)ncn1,*NCCC(=O)NCCSC(C)=O,COc1cc(C(=O)NCCC(=O)NCCSC(C)=O)ncn1
6111,*C(=O)[C@@](C)(O)COc1ccc(F)cc1,*C[C@H](O)CO,C[C@](O)(COc1ccc(F)cc1)C(=O)C[C@H](O)CO
6112,*C[C@H](CO)OC(=O)CCCCCCCCC,*C(=O)CCCCC,CCCCCCCCCC(=O)O[C@@H](CO)CC(=O)CCCCC
6113,*c1cc2c(Nc3cccc(C#C)c3)ncnc2cc1OCCOC,*n1ccc2c(C)ncnc21,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(-n4ccc5c(C)ncnc54)cc23)c1
6114,*NCc1cccc(OC)c1,*c1ccc(Cl)cc1-c1nnc(Cc2c(C)nn(C)c2C)o1,COc1cccc(CNc2ccc(Cl)cc2-c2nnc(Cc3c(C)nn(C)c3C)o2)c1
6115,*OC[C@@H](CC)CCCC,*c1ccc([C@@H](O)c2ccncc2)cc1,CCCC[C@H](CC)COc1ccc([C@@H](O)c2ccncc2)cc1
6116,*c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1,*C(=O)CC(F)(F)F,O=C(CC(F)(F)F)c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1
6117,*C(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,*n1ncc2c(OC3CCN(C(=O)OC(C)C)CC3)ncnc21,CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3C(=O)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)CC1
6118,*C(=O)COC,*CCC=CCCCCC,CCCCCC=CCCC(=O)COC
6119,*CCCC(C)=CC,*c1ccccc1CC(=O)O,CC=C(C)CCCc1ccccc1CC(=O)O
6120,*N1CCN(C(=O)c2cccc(NC(=O)C(C=O)(CC)CC)c2)CC1,*CCCC(=O)CC=CCC,CCC=CCC(=O)CCCN1CCN(C(=O)c2cccc(NC(=O)C(C=O)(CC)CC)c2)CC1
6121,*CC#CCC,*NC[C@H](C[C@H]1CCCOC1)NC,CCC#CCNC[C@H](C[C@H]1CCCOC1)NC
6122,*CCC=CCC=CCC=CCC,*c1cnc(C(C)(C)O)cn1,CCC=CCC=CCC=CCCc1cnc(C(C)(C)O)cn1
6123,*NCCC(=O)NCCSC(=O)C=Cc1ccc(N(C)C)cc1,*CCCCCCCCC(=O)O,CN(C)c1ccc(C=CC(=O)SCCNC(=O)CCNCCCCCCCCC(=O)O)cc1
6124,*CC=C1C[C@@H](O)C[C@H](O)C1=C,*CC1CCN(Cc2ccccc2)CC1,C=C1C(=CCCC2CCN(Cc3ccccc3)CC2)C[C@@H](O)C[C@@H]1O
6125,*C(=O)C1(F)CC1,*c1ccc([C@H](C)C(=O)O)cc1F,C[C@H](C(=O)O)c1ccc(C(=O)C2(F)CC2)c(F)c1
6126,*C[C@H](COP(=O)([O-])[O-])OC(=O)CCCCCCCC,*c1ccc(Cc2ccccc2)cc1,CCCCCCCCC(=O)O[C@@H](COP(=O)([O-])[O-])Cc1ccc(Cc2ccccc2)cc1
6127,*c1ncccc1OCCc1c(C)nn(C)c1C,*c1ccc(S(C)(=O)=O)cc1,Cc1nn(C)c(C)c1CCOc1cccnc1-c1ccc(S(C)(=O)=O)cc1
6128,*C(=O)[C@H](Cc1ccccc1)Oc1ccc(CC)cc1,*c1ccc2c(c1)OCCO2,CCc1ccc(O[C@@H](Cc2ccccc2)C(=O)c2ccc3c(c2)OCCO3)cc1
6129,*C(O)CC1CCC(O)C(OC)C1,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,COC1CC(CC(O)[C@H]2C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O2)CCC1O
6130,*C(=O)C1CCCCC1,*C(=O)c1cccs1,O=C(C(=O)C1CCCCC1)c1cccs1
6131,*C(=O)c1cc(OC)c(OC)c(OC)c1,*Cc1ccc(Br)cc1,COc1cc(C(=O)Cc2ccc(Br)cc2)cc(OC)c1OC
6132,*c1cnc(C(C)(C)O)nc1,*Nc1ccc(C#N)c(C(F)(F)F)c1,CC(C)(O)c1ncc(Nc2ccc(C#N)c(C(F)(F)F)c2)cn1
6133,*C(=O)Oc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,*CCC1CCCCC1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(OC(=O)CCC3CCCCC3)c2)c(F)c1
6134,*S(=O)(=O)c1ccccc1,*Cc1ccc(C(=O)O)cc1,O=C(O)c1ccc(CS(=O)(=O)c2ccccc2)cc1
6135,*c1cccc(CN(CC)CC=CC#CC(C)(C)C)c1,*C(=O)[C@H](CC(C)C)NC=O,CCN(CC=CC#CC(C)(C)C)Cc1cccc(C(=O)[C@H](CC(C)C)NC=O)c1
6136,*c1cccc(OC)c1,*c1cc(Cl)ccc1C,COc1cccc(-c2cc(Cl)ccc2C)c1
6137,*CCOCC,*c1cc(-c2cccc(C(N)=O)c2)ncn1,CCOCCc1cc(-c2cccc(C(N)=O)c2)ncn1
6138,*C(=O)CCCCCCCCCO,*c1ccc(NC(=O)Cc2ccc(S(=O)(=O)CC)cc2)cc1,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(C(=O)CCCCCCCCCO)cc2)cc1
6139,*N1CCN(c2cccc(Cl)c2Cl)CC1,*NCCSC(=O)C=Cc1ccc(N(C)C)cc1,CN(C)c1ccc(C=CC(=O)SCCNN2CCN(c3cccc(Cl)c3Cl)CC2)cc1
6140,*c1ccc(NC(=O)c2ccccc2)cc1,*c1ccc(-n2cnn([C@@H](CC)[C@H](C)O)c2=O)cc1,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(-c3ccc(NC(=O)c4ccccc4)cc3)cc2)c1=O
6141,*c1ccc(N2CCN(C(C)(C)C)CC2)cn1,*c1ccc2c(ccn2CC(=O)O)c1,CC(C)(C)N1CCN(c2ccc(-c3ccc4c(ccn4CC(=O)O)c3)nc2)CC1
6142,*CCSC#N,*C(=O)N1CCN(C(C)=O)CC1,CC(=O)N1CCN(C(=O)CCSC#N)CC1
6143,*OC[C@@H](O)CO,*c1nc(SCCc2ccc(NC(C)=O)cc2)c(C#N)c2c1COC(C)(C)C2,CC(=O)Nc1ccc(CCSc2nc(OC[C@@H](O)CO)c3c(c2C#N)CC(C)(C)OC3)cc1
6144,*CCC=CCCCC(=O)O,*N1CCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CC1,COc1cc(C(=O)OCCCN2CCCN(CCC=CCCCC(=O)O)CC2)cc(OC)c1OC
6145,*C1CCNCC1,*C(=O)[C@H](C)c1ccc(-c2ccccc2)c(F)c1,C[C@@H](C(=O)C1CCNCC1)c1ccc(-c2ccccc2)c(F)c1
6146,*CC(C)=CC,*c1cccc2ccccc12,CC=C(C)Cc1cccc2ccccc12
6147,*c1ccnc2c(C(N)=O)cnn12,*C(=O)c1ccccc1O,NC(=O)c1cnn2c(C(=O)c3ccccc3O)ccnc12
6148,*c1ccc(CN(CC(C)C)S(=O)(=O)Cc2ccccc2)cc1C,*CC=C1C[C@@H](O)C[C@H](O)C1=C,C=C1C(=CCc2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2C)C[C@@H](O)C[C@@H]1O
6149,*N1CCc2ccccc2C1,*C1CCNCC1,c1ccc2c(c1)CCN(C1CCNCC1)C2
6150,*S(=O)(=O)c1ccc(C)cc1,*C(=O)C1CCS(=O)(=O)CC1,Cc1ccc(S(=O)(=O)C(=O)C2CCS(=O)(=O)CC2)cc1
6151,*N(Cc1ccc(C)cc1)C(=O)N[C@@H](CSCc1ccccc1)C(=O)[O-],*Cc1ccc(Cl)cc1,Cc1ccc(CN(Cc2ccc(Cl)cc2)C(=O)N[C@@H](CSCc2ccccc2)C(=O)[O-])cc1
6152,*C(=O)c1sc2ncn(C)c(=O)c2c1C,*c1cccc(C(=O)NCc2ccc(C(=O)O)cc2)c1,Cc1c(C(=O)c2cccc(C(=O)NCc3ccc(C(=O)O)cc3)c2)sc2ncn(C)c(=O)c12
6153,*C1CCCCC1,*S(=O)(=O)Cc1ccccc1,O=S(=O)(Cc1ccccc1)C1CCCCC1
6154,*CCCCCC[P@@H](=O)OC,*n1ccnc1,CO[P@H](=O)CCCCCCn1ccnc1
6155,*C[C@@H](O)CCCCCCCC(=O)O,*n1cnc2ccc(C#N)cc21,N#Cc1ccc2ncn(C[C@@H](O)CCCCCCCC(=O)O)c2c1
6156,*C(=O)CCCCC,*C1CCC1,CCCCCC(=O)C1CCC1
6157,*N[C@@H](COc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1,*CCc1ccc(C(=O)O)cc1,O=C(O)c1ccc(CCN[C@@H](COc2ccc3[nH]c(=O)[nH]c3c2)c2ccccc2)cc1
6158,*N[C@H](C)c1ccc(C(C)(C)C)cc1,*N1C[C@@H](C)O[C@@H](C)C1,C[C@@H]1CN(N[C@H](C)c2ccc(C(C)(C)C)cc2)C[C@H](C)O1
6159,*NCCSCC=O,*c1cc(-c2cccc(C(N)=O)c2)ncn1,NC(=O)c1cccc(-c2cc(NCCSCC=O)ncn2)c1
6160,*C(=O)N[C@H](CNC)C[C@H]1CCCOC1,*C[C@](C)(O)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CNC[C@H](C[C@H]1CCCOC1)NC(=O)C[C@](C)(O)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
6161,*CC[C@@H]1[C@@H](C=CC(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,*NC(=N)Cc1cccc(OC)c1,COc1cccc(CC(=N)NCC[C@@H]2[C@@H](C=CC(F)(F)COc3ccccc3)[C@H](O)C[C@@H]2O)c1
6162,*[C@@H](CC1CCC(OCCN(C)[C@H]2CCCCN2)CC1)C(O)O,*c1ccccc1,CN(CCOC1CCC(C[C@H](c2ccccc2)C(O)O)CC1)[C@H]1CCCCN1
6163,*N1C(=O)N(C)[C@](C)(c2ccc(O)cc2)C1=O,*C(=O)c1c2ccccc2cc2ccccc12,CN1C(=O)N(C(=O)c2c3ccccc3cc3ccccc23)C(=O)[C@@]1(C)c1ccc(O)cc1
6164,*NCCN(CC)CC,*N1CCN(c2ccc(F)cc2C(F)(F)F)C[C@H]1C,CCN(CC)CCNN1CCN(c2ccc(F)cc2C(F)(F)F)C[C@H]1C
6165,*C(=O)c1ccc(O)cc1,*c1nn(-c2ccccc2)c(=O)cc1NC1CCCCC1,O=C(c1ccc(O)cc1)c1nn(-c2ccccc2)c(=O)cc1NC1CCCCC1
6166,*C1CCNCC1,*Nc1ccc(Oc2ccc3ccccc3c2)c(C#N)c1,N#Cc1cc(NC2CCNCC2)ccc1Oc1ccc2ccccc2c1
6167,*N1C[C@@](C)(O)CO1,*c1ccc2nc([C@H](O)c3ccncc3)n(Cc3cc(C)ccc3C)c2c1,Cc1ccc(C)c(Cn2c([C@H](O)c3ccncc3)nc3ccc(N4C[C@@](C)(O)CO4)cc32)c1
6168,*CCC=CCCCC(=O)O,*C(=O)c1cc(S(C)(=O)=O)ccc1OCC(F)(F)C(F)(F)F,CS(=O)(=O)c1ccc(OCC(F)(F)C(F)(F)F)c(C(=O)CCC=CCCCC(=O)O)c1
6169,*c1ccc(Nc2cc(-c3cccc(C(N)=O)c3)ncn2)cc1,*C(=O)OC(C)(C)C,CC(C)(C)OC(=O)c1ccc(Nc2cc(-c3cccc(C(N)=O)c3)ncn2)cc1
6170,*c1c([C@H](OC(C)(C)C)C(=O)O)c(C)nc2cc(-c3ccccc3)nn12,*c1cnc(C(C)(C)O)cn1,Cc1nc2cc(-c3ccccc3)nn2c(-c2cnc(C(C)(C)O)cn2)c1[C@H](OC(C)(C)C)C(=O)O
6171,*c1ccc(C)cc1CC(=O)O,*N[C@H](C(=O)NC)C1CCCCC1,CNC(=O)[C@@H](Nc1ccc(C)cc1CC(=O)O)C1CCCCC1
6172,*N1CCC(CCNC(=O)C(C)(C)C)CC1,*c1nc(-c2ccc(F)cc2)cs1,CC(C)(C)C(=O)NCCC1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1
6173,*C(=O)NC(C)C,*NCC(C)C,CC(C)CNC(=O)NC(C)C
6174,*NCCN(CC)CC,*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21,CCN(CC)CCNn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21
6175,*C(=O)c1cc2ccccc2o1,*CCCn1ccc2cc(OCC(=O)O)ccc21,O=C(O)COc1ccc2c(ccn2CCCC(=O)c2cc3ccccc3o2)c1
6176,*c1ccc2nonc2c1[N+](=O)[O-],*C(=O)Cc1ccc(S(=O)(=O)CC)cc1,CCS(=O)(=O)c1ccc(CC(=O)c2ccc3nonc3c2[N+](=O)[O-])cc1
6177,*c1cnn(C)c1,*S(=O)(=O)c1ccc(C(N)=O)cc1Cl,Cn1cc(S(=O)(=O)c2ccc(C(N)=O)cc2Cl)cn1
6178,*N1CCN(S(=O)(=O)c2ccc(C(N)=O)cc2Cl)[C@H](C)C1,*C(=O)CCCCCCCCCC,CCCCCCCCCCC(=O)N1CCN(S(=O)(=O)c2ccc(C(N)=O)cc2Cl)[C@H](C)C1
6179,*C(=O)c1ccc(OCCCN2CCOCC2)cc1,*C(=O)C[C@H](N)Cc1ccc(Cl)cc1,N[C@@H](CC(=O)C(=O)c1ccc(OCCCN2CCOCC2)cc1)Cc1ccc(Cl)cc1
6180,*C[C@H](N)C(=O)[O-],*[C@@H](CC)[C@H](C)O,CC[C@H](C[C@H](N)C(=O)[O-])[C@H](C)O
6181,*CCSC#N,*CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,N#CSCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1
6182,*Cc1cccc(NC(=O)C(C=O)(CC)CC)c1,*c1cnc(N2CCN(C(=O)CO)[C@H](C)C2)nc1,CCC(C=O)(CC)C(=O)Nc1cccc(Cc2cnc(N3CCN(C(=O)CO)[C@H](C)C3)nc2)c1
6183,*c1ccccc1O,*C(=O)c1c(C)nn2ccc(OC)cc12,COc1ccn2nc(C)c(C(=O)c3ccccc3O)c2c1
6184,*Cc1ccc(C(C)(C)C)cc1,*CCC=CCC=CCCCC(=O)OC[C@@H](O)CO,CC(C)(C)c1ccc(CCCC=CCC=CCCCC(=O)OC[C@@H](O)CO)cc1
6185,*c1ccc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1C#N,*C(=O)CCc1ccccc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)CCc3ccccc3)c(C#N)c2)cc1
6186,*OC[C@@H](O)CO,*C(=O)c1cnc(C)nc1NCc1ccco1,Cc1ncc(C(=O)OC[C@@H](O)CO)c(NCc2ccco2)n1
6187,*C(=O)C(C)C,*Cc1nnn[nH]1,CC(C)C(=O)Cc1nnn[nH]1
6188,*NCCCCNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,*C(=O)C=C,C=CC(=O)NCCCCNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
6189,*NCc1cc(C[C@H](CC)C(=O)O)ccc1OC,*S(=O)(=O)c1ccc(C(F)(F)F)cc1Cl,CC[C@@H](Cc1ccc(OC)c(CNS(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)c1)C(=O)O
6190,*n1c(CCCC)nc(C)c(Cc2nc(C(C)(C)C)no2)c1=O,*c1ccc([C@@H](C)C(=O)O)cc1F,CCCCc1nc(C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1-c1ccc([C@@H](C)C(=O)O)cc1F
6191,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,*C(=O)CCCC=CCC=CCC=CCC=CCCCCC,CCCCCC=CCC=CCC=CCC=CCCCC(=O)[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1
6192,*c1ccc(CC)cc1,*N1CC=CC1,CCc1ccc(N2CC=CC2)cc1
6193,*C(=O)CCC,*c1ccc(CCC(=O)c2ncc(-c3cccc(C(=O)O)n3)o2)cc1,CCCC(=O)c1ccc(CCC(=O)c2ncc(-c3cccc(C(=O)O)n3)o2)cc1
6194,*Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,*c1ccnc2c(C(N)=O)cnn12,NC(=O)c1cnn2c(Nc3ccc([N+](=O)[O-])c(C(F)(F)F)c3)ccnc12
6195,*c1cc2oc(-c3ccc(F)cc3)c(C(=O)NC)c2cc1C1CC1,*OC[C@@H](O)COP(=O)(O)O,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(OC[C@@H](O)COP(=O)(O)O)c(C3CC3)cc12
6196,*CCCCC(=O)O,*C(=O)c1cc2c(n1Cc1ccccc1)CN(S(=O)(=O)c1ccccc1F)CC2,O=C(O)CCCCC(=O)c1cc2c(n1Cc1ccccc1)CN(S(=O)(=O)c1ccccc1F)CC2
6197,*CCCn1ccc2cc(OCC(=O)O)ccc21,*[C@H]1C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O1,O=C(O)COc1ccc2c(ccn2CCC[C@H]2C[C@H](O)[C@@H](CO[P@@H](=O)[O-])O2)c1
6198,*C(=O)c1ccc(F)cc1,*[C@H]1O[C@H](CO)[C@H](OCc2ccc(C(C)(C)C)cc2)[C@H](O)[C@H]1O,CC(C)(C)c1ccc(CO[C@@H]2[C@H](O)[C@@H](O)[C@@H](C(=O)c3ccc(F)cc3)O[C@@H]2CO)cc1
6199,*n1nc(-c2nnc[nH]2)c(NC2CCCCC2)cc1=O,*CCC=CCCCCC,CCCCCC=CCCn1nc(-c2nnc[nH]2)c(NC2CCCCC2)cc1=O
6200,*c1ccc(N2CCN(C)CC2)cc1,*CCCC(=O)O,CN1CCN(c2ccc(CCCC(=O)O)cc2)CC1
6201,*N1CCN(C)CC1,*C(=O)C=Cc1ccc(Cl)cc1,CN1CCN(C(=O)C=Cc2ccc(Cl)cc2)CC1
6202,*C(=O)c1cnc(C)nc1NCc1ccco1,*c1ccc(OCCSC#N)cc1,Cc1ncc(C(=O)c2ccc(OCCSC#N)cc2)c(NCc2ccco2)n1
6203,*Cc1cccnc1C#N,*c1ccc2nc(C)n(Cc3ccccc3OC(F)F)c2c1,Cc1nc2ccc(Cc3cccnc3C#N)cc2n1Cc1ccccc1OC(F)F
6204,*C(=O)[C@H](CO)NS(=O)(=O)c1ccc(Cl)cc1Cl,*c1cc(OC)nc(OC)n1,COc1cc(C(=O)[C@H](CO)NS(=O)(=O)c2ccc(Cl)cc2Cl)nc(OC)n1
6205,*C(=O)[C@@H](C)[C@]12C[C@](NC(=O)c3cccc(Cl)c3)(C1)C2,*N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,C[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@]12C[C@](NC(=O)c3cccc(Cl)c3)(C1)C2
